일자,KOSDAQ지수,거래량,거래대금,시가총액,외국인_시가총액,외국인_비중
20160215,621.37,544902000,3133867,184932704,19090835,10.323
20160216,634.95,493954900,2762492,188993733,19511167,10.324
20160217,623.49,520293100,3068672,185614060,19039346,10.257
20160218,638.43,492297700,3130869,190043171,19578102,10.302
20160219,644.56,445694800,2844942,191944684,19832613,10.332
20160222,650.14,527930300,2820727,193624541,20041792,10.351
20160223,642.31,686743400,3493429,191405227,19830457,10.36
20160224,643.98,583838100,2912916,191920076,19780453,10.307
20160225,646.27,570045900,3027162,192601250,19889728,10.327
20160226,649.3,459522900,2617452,193501619,19984348,10.328
20160229,651.62,575177000,2840395,194503176,20126080,10.347
20160302,662.25,518358800,3046318,197221156,20535624,10.412
20160303,669.01,543364900,3511320,199206573,20761425,10.422
20160304,673.84,531822600,3108748,200803303,20821472,10.369
20160307,672.21,546253700,3297914,200443147,20638675,10.297
20160308,674.32,554620600,3164635,201121325,20672515,10.279
20160309,679.64,452101100,2778909,202734137,20756723,10.238
20160310,687.6,534796400,3037026,205103319,21184915,10.329
20160311,689.17,506073400,2795418,205746540,21052297,10.232
20160314,691.05,475200200,2721636,206319881,20943201,10.151
20160315,693.34,571458300,2882463,207056811,20882937,10.086
20160316,693.44,594124000,3011466,207067820,20944173,10.115
20160317,691.49,632358400,2978871,206510380,21054305,10.195
20160318,695.02,699036700,3218180,207526130,20027039,9.65
20160321,692.42,638842700,3185516,206842940,19896977,9.619
20160322,691.51,679122100,3315504,206614888,20058534,9.708
20160323,689.39,705679400,3573922,205963627,19981963,9.702
20160324,686.26,678668900,3230763,205566803,19838417,9.651
20160325,683.2,657651400,3077034,204695934,19743796,9.645
20160328,676.51,648968900,3085375,202696258,19580946,9.66
20160329,686.5,666721300,3128887,205683876,19916873,9.683
20160330,691.13,697647500,3069167,207041426,20035965,9.677
20160331,688.38,642655000,2950887,206228112,20005051,9.7
20160401,690.69,556932100,3007010,207568334,20245407,9.754
20160404,696.98,551841600,2991870,209481127,20499606,9.786
20160405,695.7,584185900,3068679,209179914,20440977,9.772
20160406,694.03,642746700,3524920,208857262,20741605,9.931
20160407,697.13,690091000,3848784,209861266,21041267,10.026
20160408,697.1,631389200,3449096,209911969,20950860,9.981
20160411,693.01,558306700,3229932,209131882,20728024,9.911
20160412,693.45,635356800,3347781,209369863,20836779,9.952
20160414,693.42,704045600,3568672,209333945,20865919,9.968
20160415,695.62,693550800,3354214,210494667,20962499,9.959
20160418,695.34,706820400,3462651,210518737,20884271,9.92
20160419,701.68,684129300,3271996,212498254,21085860,9.923
20160420,699.86,737253500,3536182,211945678,21010842,9.913
20160421,701.62,834145100,3998594,212449388,21039979,9.904
20160422,703.05,702674600,3571875,213030098,20929722,9.825
20160425,703.7,700182300,3364067,213238400,21022885,9.859
20160426,702.06,778244400,3978110,212982945,20980146,9.851
20160427,699.52,757028200,3646256,212204228,20999220,9.896
20160428,699.7,665296200,3440698,212460531,20897950,9.836
20160429,699.77,645841800,3169360,212583257,20834926,9.801
20160502,690.27,681217600,3480704,209811690,20491997,9.767
20160503,698.66,819117800,3605485,212307210,20892270,9.841
20160504,694.17,826617400,3599505,210962625,20808598,9.864
20160509,691.82,630395900,2969279,210297008,20715766,9.851
20160510,700.23,569990600,2901843,212899239,20913906,9.823
20160511,703.94,637890800,3059529,214084715,21073024,9.843
20160512,705.04,614184900,2855535,214418911,21138914,9.859
20160513,704.37,617569300,3102347,214352902,21058431,9.824
20160516,701.46,660228000,3324942,213357536,20994699,9.84
20160517,695.95,712245700,3739187,211692464,20763809,9.808
20160518,683.87,697233300,3557688,208036764,20346640,9.78
20160519,679.39,748917600,3908993,206690150,20152796,9.75
20160520,684.92,798547500,3687981,208388123,20356648,9.769
20160523,691,727504200,3690156,210235620,20432297,9.719
20160524,687.71,901404400,4376138,209242881,20305191,9.704
20160525,689.33,1000695700,4876317,209750794,20601626,9.822
20160526,687.94,831820100,3749234,209360982,20408486,9.748
20160527,691.54,710884000,3193525,210497904,20520129,9.748
20160530,692.06,689069900,3217176,210649087,20570098,9.765
20160531,698.45,672759000,3063226,212688321,20889583,9.822
20160601,700.03,711427400,3209928,213319573,20876855,9.787
20160602,701.15,853814900,3833062,213683528,20848532,9.757
20160603,701.43,889694800,3879069,213853426,20849450,9.749
20160607,704.77,774258000,3407876,214882863,20941055,9.745
20160608,703.99,826054600,3977957,214744011,20908972,9.737
20160609,705.08,1162842400,4717678,215165471,21027972,9.773
20160610,706.81,989963400,3795962,215446057,20973787,9.735
20160613,695.61,820569300,3493014,212075338,20594919,9.711
20160614,692.94,810201800,3483840,211209528,20571674,9.74
20160615,694.66,869155200,3422215,211686785,20572523,9.718
20160616,680.25,1175529700,4582875,207297006,20127308,9.709
20160617,678.86,1246032300,3893489,206904293,20089647,9.71
20160620,688.95,1009272600,3059384,210020253,20421554,9.724
20160621,688.55,952806800,3514685,209947448,20374644,9.705
20160622,688.18,998581700,3575725,209915088,20430367,9.733
20160623,679.52,1028573700,3736482,208675058,20249699,9.704
20160624,647.16,1590723800,6690026,198763676,19536560,9.829
20160627,648.12,1008445500,3790918,199074418,19711390,9.902
20160628,659.3,1090598800,3925415,202589497,20008188,9.876
20160629,669.88,926789900,4042287,205975165,20256089,9.834
20160630,675.09,940043300,4265199,208073212,20440997,9.824
20160701,684.26,880662700,3851911,210921162,20774365,9.849
20160704,688.15,975931700,4382678,212162003,20806889,9.807
20160705,692.73,913007300,4070040,213598614,20921798,9.795
20160706,685.51,1218182400,4504316,211455199,20664941,9.773
20160707,695.95,989522800,4362052,214961741,20968021,9.754
20160708,692.6,860522500,4191883,213955146,20781984,9.713
20160711,697.25,669144500,3570355,214294551,20903795,9.755
20160712,699.4,772827400,3956201,214949104,20912946,9.729
20160713,702.65,1062808400,4349013,215930900,21010632,9.73
20160714,703.34,1096375500,4613341,216704938,21064757,9.72
20160715,700.28,1125943300,4900172,212486954,20584864,9.688
20160718,700.9,897997300,4095412,213040680,20533141,9.638
20160719,702.44,1056536100,4146806,213459300,20546849,9.626
20160720,705.03,922397900,4160948,214232882,20731371,9.677
20160721,708.12,959598500,4478980,215182248,21067805,9.791
20160722,707.54,1134377500,3999528,215045964,21028918,9.779
20160725,704.96,896609400,3483612,214509900,20988147,9.784
20160726,705.4,1006777400,3631141,214703253,21012771,9.787
20160727,701.09,774187200,3575913,213481458,20885159,9.783
20160728,703.78,789211100,3616722,214432270,21020372,9.803
20160729,706.24,757888500,3733955,215411091,21160331,9.823
20160801,703.72,693868800,3743915,214781704,21037698,9.795
20160802,700.9,725684600,4146005,213966509,20996379,9.813
20160803,698.32,738010200,3681023,213201777,21039965,9.869
20160804,701.67,687558300,4145188,214222491,21104221,9.852
20160805,696.09,638355600,4079237,212542254,20875870,9.822
20160808,696.43,588308300,3429138,212974662,20947232,9.836
20160809,700.73,638758200,3830644,214305312,21190581,9.888
20160810,707.46,662931100,4040920,216711389,21574181,9.955
20160811,703.33,708247500,3839415,215498022,21390213,9.926
20160812,705.18,698279000,3490485,216025072,21404955,9.909
20160816,698.87,567645000,3216862,214166632,21138363,9.87
20160817,693.67,641491900,3588714,212601561,21069581,9.91
20160818,696.93,624443700,3835433,213809305,21270195,9.948
20160819,696.2,544258600,3134271,213750006,21266480,9.949
20160822,688.15,628969600,3385510,211434549,20996445,9.93
20160823,687.38,663723300,3289628,211204326,20932835,9.911
20160824,687.78,650945900,3310824,211520990,21058800,9.956
20160825,683.96,645689800,3055822,210349211,20919504,9.945
20160826,680.43,727821500,2780918,209246452,20811664,9.946
20160829,663.58,723160100,3389463,204354519,20363500,9.965
20160830,667.61,591651000,2689655,205589925,20468691,9.956
20160831,663.69,610792200,2807769,204357049,20375853,9.971
20160901,671.29,649755800,2661060,206744122,20653187,9.99
20160902,676.91,582986000,2652020,208534099,20773598,9.962
20160905,679.49,557777900,2604898,209349093,20795960,9.934
20160906,679.26,746491700,3204258,209456841,20776518,9.919
20160907,672.49,691587900,3337794,207445246,20516377,9.89
20160908,667.4,914880100,5217463,205865770,20395253,9.907
20160909,664.99,747606300,4262697,205064529,20357171,9.927
20160912,652.91,772569400,3997615,201296100,19994766,9.933
20160913,660.15,623129200,3140434,203766473,20212112,9.919
20160919,666.64,713220000,3123477,205800707,20334723,9.881
20160920,674.51,731448800,3332415,208324125,20584887,9.881
20160921,678.28,893913600,3672581,209522139,20683488,9.872
20160922,685.24,946750900,4322949,211683921,20975408,9.909
20160923,688.59,793549800,3805279,212810851,21118038,9.923
20160926,686.76,774551300,4137229,212230012,21211263,9.994
20160927,687.99,720806400,3636802,212645076,21272272,10.004
20160928,686.76,642945500,3322269,212271691,21165555,9.971
20160929,689.83,743926200,3461035,213012629,21202372,9.954
20160930,681.21,680609700,3616459,210365033,20898777,9.935
20161004,685.88,533484400,2880342,211777283,21109019,9.968
20161005,685.44,587031900,2975826,211980461,21133173,9.969
20161006,684.33,640765000,3160881,211858468,21102221,9.961
20161007,675.9,702659500,3483690,209242887,20959899,10.017
20161010,674.74,643588100,2948557,209059485,20897605,9.996
20161011,670.64,644487700,3339940,207907336,20703339,9.958
20161012,669.95,594000200,3089117,208136315,20681776,9.937
20161014,664.92,608381900,3024702,206649201,20617225,9.977
20161017,659.83,512031000,2867552,205270279,20447304,9.961
20161018,660.29,524440600,2734218,205504561,20569755,10.009
20161019,661.26,527731700,2595466,205882180,20565858,9.989
20161020,655.68,555912300,2948687,204215872,20357427,9.969
20161021,651.77,506792700,2934596,203064565,20179963,9.938
20161024,647.88,561056600,2966835,201900057,20091611,9.951
20161025,640.17,629440000,3537845,200205162,20014018,9.997
20161026,635.51,729252000,3852799,198833100,20156509,10.137
20161027,648.57,468342700,2707855,202854878,20642794,10.176
20161028,640.17,505758800,3039325,200600539,20231966,10.086
20161031,624.68,558279400,2932503,195998815,20068037,10.239
20161101,626.38,595629800,2799839,196466379,20099212,10.23
20161102,606.06,632691000,3257412,190051213,19536002,10.279
20161103,609.99,494003100,2672801,191446614,19699299,10.29
20161104,610.82,505825100,2487793,192024640,19572016,10.192
20161107,622.17,530276600,2503591,195676006,19943526,10.192
20161108,624.19,534251600,2570313,196439105,20034693,10.199
20161109,599.74,1068029000,5786937,189251123,19477455,10.292
20161110,623.23,624344600,3531485,196773945,20310145,10.322
20161111,621.89,515274200,2669396,196317096,20059455,10.218
20161114,621.23,478285000,2500173,196188833,19943956,10.166
20161115,617.43,532454000,3231803,195139951,19861501,10.178
20161116,627.83,601586100,2855148,198541155,20285031,10.217
20161117,627.76,666420300,2792226,198631259,20261144,10.2
20161118,620.26,619858500,2668134,196158535,19898939,10.144
20161121,609.33,628630000,2664866,192789219,19562386,10.147
20161122,610.74,649049000,2648580,193199727,19661553,10.177
20161123,600.29,622217400,2883929,189866212,19380033,10.207
20161124,592.65,603323600,2959032,187610164,19104954,10.183
20161125,597.82,535635500,2476117,189248650,19350704,10.225
20161128,593.05,551353400,2554825,188025731,19180006,10.201
20161129,596.07,802667400,3341550,188924464,19300527,10.216
20161130,596.11,560833900,2570724,189171503,19215142,10.158
20161201,593.85,635167900,2652832,188522423,19123478,10.144
20161202,586.73,554181800,2343578,186320201,18862302,10.124
20161205,575.12,620838700,2583777,182655364,18627132,10.198
20161206,581.35,546039400,2470616,185502198,18854511,10.164
20161207,578.52,601713500,2797225,184664808,18760716,10.159
20161208,584.62,672421700,2880606,186662846,19020285,10.19
20161209,594.35,603167700,2814541,189888178,19435856,10.235
20161212,603.08,625823500,2981368,192693533,19610899,10.177
20161213,611.09,638108000,3368961,195231514,19921858,10.204
20161214,612.47,698077200,3241252,195848705,19990738,10.207
20161215,620.61,597474600,2997301,198560959,20243348,10.195
20161216,622.08,771337400,3671529,199055446,20290626,10.193
20161219,622.77,648972200,3151326,199326531,20265834,10.167
20161220,617.99,664484500,3149798,197746959,20022318,10.125
20161221,618.63,841529600,3690626,197900042,19987480,10.1
20161222,615.93,873521900,3068624,197174260,19841688,10.063
20161223,619.75,701661600,2994357,198443670,19979981,10.068
20161226,615.16,688882800,3222201,197015231,19877351,10.089
20161227,618.38,692437600,3064775,198072596,19993111,10.094
20161228,627.27,628285600,2854613,200154452,20170909,10.078
20161229,631.44,582801400,2641713,201523388,20252106,10.05
20170102,632.04,512158100,2331296,201847334,20310825,10.062
20170103,636.57,622536600,2971798,203329332,20841293,10.25
20170104,639.79,617472300,2956524,204392457,21009012,10.279
20170105,642.48,811278400,2913075,205120026,21121823,10.297
20170106,643.68,758431200,3023962,205659830,21177077,10.297
20170109,642.15,667256600,2788006,205305543,21183797,10.318
20170110,636.73,802070700,3189861,203578067,20951626,10.292
20170111,637.9,918742600,3223616,204211354,21008145,10.287
20170112,632.87,824130700,3093143,202633994,20845352,10.287
20170113,634.68,754595000,3110859,203273196,20910487,10.287
20170116,627.88,649971100,2508606,201198398,20742389,10.309
20170117,624,752485700,2620841,200019707,20612813,10.305
20170118,626.89,673239600,2564370,200962265,20752663,10.327
20170119,626.19,711784300,2643458,200776309,20752176,10.336
20170120,622.12,721926600,2565582,199648651,20602906,10.32
20170123,615.99,697954600,2615356,197697574,20511965,10.375
20170124,612.93,682289300,2878759,196885381,20411032,10.367
20170125,609.64,773885500,3014616,196048667,20300865,10.355
20170126,616.81,639748500,2673478,198254006,20531481,10.356
20170131,616.13,727041400,2483535,198116418,20488898,10.342
20170201,623.68,938205800,2519282,200587177,20745961,10.343
20170202,613.04,1268187000,3233580,197458773,20509256,10.387
20170203,609.21,1217749900,3200876,196199686,20507629,10.452
20170206,610.96,654542300,2577946,196778449,20525903,10.431
20170207,608.72,683058500,2810687,196094986,20365219,10.385
20170208,608.79,722444200,2900426,196237884,20481084,10.437
20170209,611.04,1048213700,3090753,196982831,20611507,10.464
20170210,610.58,1111953200,3340096,196845176,20651618,10.491
20170213,611.94,867001200,2489652,197278124,20728563,10.507
20170214,611.54,836263200,2582136,197258361,20660989,10.474
20170215,615.95,895635400,2720813,198697980,20851120,10.494
20170216,616.58,962592100,2903710,198825609,20844719,10.484
20170217,618.7,1123785500,2902054,199527547,20938746,10.494
20170220,619.97,918036900,2863974,200006824,21038679,10.519
20170221,622.47,1171695200,3019024,200821982,21138946,10.526
20170222,621.39,964762400,3076954,200463998,21058399,10.505
20170223,617.67,811182800,2560303,199443905,20940920,10.5
20170224,614.75,967379800,2726380,198540998,20907296,10.53
20170227,612.12,617489700,2204360,197651917,20795538,10.521
20170228,612.2,675830100,2505277,197517536,20736431,10.499
20170302,608.93,705548600,2519659,196545694,20592727,10.477
20170306,604.05,707686300,2253145,195097495,20691667,10.606
20170307,606.05,1018809200,2513099,195873559,20761223,10.599
20170308,605.75,882868400,2195883,195784915,20721137,10.584
20170309,606.13,885244900,2589338,195870137,20721123,10.579
20170310,612.26,1244834600,3371544,197849628,20918058,10.573
20170313,615.59,805129300,2751203,198959628,21002678,10.556
20170314,614.12,1063387100,3493114,198521580,20902734,10.529
20170315,608.68,1072600200,3806609,196776766,20620271,10.479
20170316,613.88,904944900,3425967,198408508,20869024,10.518
20170317,613.26,823305500,3374967,198161650,20772302,10.483
20170320,609.11,735059200,2984770,196980558,20598961,10.457
20170321,609.73,831313000,3219647,197142911,20640969,10.47
20170322,607.57,718836800,3011990,196379535,20570604,10.475
20170323,605.53,824072000,3655399,196087737,20547669,10.479
20170324,608.18,746354900,3066044,196934467,20664736,10.493
20170327,607.07,813813600,3237627,197012014,20681957,10.498
20170328,612.28,806003200,3006588,198709297,20904657,10.52
20170329,613.63,788079700,3094800,199190880,20989123,10.537
20170330,614.68,799647200,3118668,199516464,21067326,10.559
20170331,619.28,775556300,3281023,201074694,21213151,10.55
20170403,628.52,767673100,3447775,204093420,21544392,10.556
20170404,625.49,994549500,4448041,203133894,21625144,10.646
20170405,630.17,923742200,3954898,204824616,21766044,10.627
20170406,630.46,873353200,3921685,205060932,21871590,10.666
20170407,633.32,833208400,3594226,206124753,21989180,10.668
20170410,619.41,865601100,4070175,201630101,21529694,10.678
20170411,621.64,813377000,3808425,202533660,21739298,10.734
20170412,621.45,695615900,3097814,202504416,21690017,10.711
20170413,623.87,742489100,3806654,203361748,21711151,10.676
20170414,618.24,699918300,3426290,202113970,21668791,10.721
20170417,629.47,599166700,3102110,205728524,22143752,10.764
20170418,634.73,914101800,3709158,207518530,22306135,10.749
20170419,635.99,814032100,3595341,207986273,22315714,10.729
20170420,635.8,875196500,3696417,207803577,22317263,10.74
20170421,634.96,700923800,3201454,207596937,22261292,10.723
20170424,626.62,709226800,3079771,204917566,21976538,10.725
20170425,632.57,820883500,2973889,206862186,22251659,10.757
20170426,635.11,753711400,2860476,207741928,22408150,10.787
20170427,631.11,682484200,2705805,206526200,22255129,10.776
20170428,628.24,755492600,2867020,205780811,22122776,10.751
20170502,626.43,596100900,2497416,205253681,22175979,10.804
20170504,635.11,509158800,2146888,208086314,22547543,10.836
20170508,643.39,550905400,2779491,211074528,23105169,10.946
20170510,642.68,768708900,3012178,210966103,23162255,10.979
20170511,647.58,731361600,3223881,212572034,23325821,10.973
20170512,643.73,762387300,3077789,211410070,23219251,10.983
20170515,645.38,699770900,2860575,212064865,23345582,11.009
20170516,639.11,723809300,3187652,210095883,23109472,10.999
20170517,640.01,624355600,2846354,210501706,23218592,11.03
20170518,638.12,785434900,3132873,209947698,23150019,11.027
20170519,642.45,726626300,2836538,211522474,23512413,11.116
20170522,642.62,753237600,2852206,211589793,23509398,11.111
20170523,644.73,800749500,3009534,212295039,23588726,11.111
20170524,646.04,844302800,3115864,212899818,23717399,11.14
20170525,643.02,766856200,2899471,211951828,23552941,11.112
20170526,646.01,656940000,2763155,212974133,23661927,11.11
20170529,642.98,626636800,2869585,211967028,23596527,11.132
20170530,649.06,599181600,2952005,213888677,23896574,11.172
20170531,652.04,664049300,3148464,214881947,24023194,11.18
20170601,653.83,670479500,3047529,215796501,24128322,11.181
20170602,658.78,638026600,3296782,217751201,24431469,11.22
20170605,662.32,583256700,3237225,218977289,24670031,11.266
20170607,666.46,790911400,3368752,220329066,24883173,11.294
20170608,669.97,672769300,3859217,221685962,25181720,11.359
20170609,674.15,623340400,3342609,223007370,25306924,11.348
20170612,664.86,579525800,3332378,220107720,24817749,11.275
20170613,669.23,626944300,3539072,221560291,24958973,11.265
20170614,671.59,645508600,3478508,221519108,24893282,11.238
20170615,669.82,672665700,3385732,220956378,24831152,11.238
20170616,670.7,608341900,3495549,220942768,24725474,11.191
20170619,675.44,580054300,3391082,222553059,24972204,11.221
20170620,669.41,733967200,3893767,220614130,24881955,11.278
20170621,665.77,615994100,3287397,218958691,24653885,11.26
20170622,663.28,700692700,3262104,218104919,24512217,11.239
20170623,668.93,560305000,2664569,219991496,24773033,11.261
20170626,668.36,586199100,3036359,219840068,24733905,11.251
20170627,672.63,639734400,3151935,221301254,24976953,11.286
20170628,665.89,601756200,3055159,219132700,24638998,11.244
20170629,668,515381400,2696532,219916869,24712014,11.237
20170630,669.04,511575100,2665993,221694508,24887883,11.226
20170703,660.97,560800200,2767993,219181874,24556821,11.204
20170704,656.19,735098300,3093417,217726065,24407517,11.21
20170705,661.54,565075400,2687623,219630932,24641779,11.22
20170706,663.79,555479200,2503114,220355028,24783951,11.247
20170707,663.77,551549000,2598020,220619450,24907021,11.29
20170710,657.86,512853500,2606278,211927304,22947195,10.828
20170711,656.01,541962200,2535261,212027334,22978849,10.838
20170712,651.1,586106600,2871066,210624006,22790518,10.82
20170713,652.69,490891000,2966127,211775337,22986426,10.854
20170714,654.11,533482900,2740097,212452253,23165539,10.904
20170717,659.89,415380400,2367857,214265708,23380586,10.912
20170718,664.02,570276900,3058918,215760466,23628824,10.951
20170719,671.53,500863900,3186771,218195755,24027333,11.012
20170720,676.51,569937200,3242514,219986909,24438350,11.109
20170721,676.6,523728400,3094963,220084745,24374554,11.075
20170724,677.32,529200800,2985447,220328405,24371283,11.061
20170725,670.47,677767400,3371472,218011590,23951960,10.987
20170726,667.22,593926100,3362596,217025615,24010643,11.064
20170727,666.48,527888500,2899033,216801942,23992325,11.066
20170728,652.95,559701200,3788213,219194882,23898683,10.903
20170731,650.47,504706700,2856708,218974570,23808251,10.873
20170801,653.12,487758500,2666717,220071150,24303242,11.043
20170802,657.52,494741800,2736868,221573515,24478800,11.048
20170803,643.09,528197500,3198195,216837375,23771009,10.963
20170804,641.58,459052600,2671322,216576032,23574101,10.885
20170807,648.39,455724500,2448694,219001712,23949912,10.936
20170808,651.67,607645300,2587864,220117983,24051911,10.927
20170809,642.87,848951700,3023299,217163944,25678538,11.824
20170810,640.04,770422400,3173672,216462752,25809051,11.923
20170811,628.34,606432700,2848243,212665818,25403567,11.945
20170814,629.37,548281700,2477004,212984963,25599376,12.019
20170816,634.91,607432100,2715522,214899402,25971440,12.085
20170817,642.11,531889000,2530446,217341465,26366631,12.131
20170818,643.58,528462100,2435681,217876559,26375894,12.106
20170821,640.85,585915000,2244618,217057683,26185416,12.064
20170822,644.26,649768900,2667373,218451594,26465871,12.115
20170823,643.71,559532700,2683710,218372735,26397396,12.088
20170824,647.71,500086900,2720457,219919298,26594531,12.093
20170825,650.27,585020400,2500315,220816407,26675244,12.08
20170828,652.92,513763600,2510868,221896470,26945724,12.143
20170829,653.96,572876700,2813732,222225715,26992916,12.147
20170830,655,639532100,2628704,222599635,27010918,12.134
20170831,657.83,616041900,2857122,223579647,27191402,12.162
20170901,661.99,566069200,2936174,225244707,27268559,12.106
20170904,650.89,590469700,3105380,221508874,26783770,12.092
20170905,648.75,621050100,3257314,220738542,26685981,12.089
20170906,652.59,568479600,2871458,222057006,26851620,12.092
20170907,658.48,499881200,2969208,224002007,27078566,12.089
20170908,654.29,646280300,3438396,222673576,26896231,12.079
20170911,656.53,578334700,3645982,223434585,26986157,12.078
20170912,660.05,652322000,3499976,224728545,27354418,12.172
20170913,659.09,672494500,3693955,224503959,27437629,12.221
20170914,665.41,627084700,3851482,227850775,27799593,12.201
20170915,671.3,645613000,4242758,229956652,28255622,12.287
20170918,675.87,585750800,3934263,231731078,28648997,12.363
20170919,674.48,659345600,3968809,231489514,28513697,12.317
20170920,668.05,688124800,4738656,229597685,28599950,12.457
20170921,661.11,699824700,4046858,227282528,28486779,12.534
20170922,648.95,899645000,3885638,223257457,28068916,12.572
20170925,642.04,900593300,3698659,220880984,28082847,12.714
20170926,642.4,820356800,3254802,221060774,28092126,12.708
20170927,649.24,646030800,3051283,223657454,28521549,12.752
20170928,648.09,583375600,2825079,223207699,28255518,12.659
20170929,652.82,692251700,3146219,224933067,28428011,12.638
20171010,654.59,554198700,2831706,225565748,28750827,12.746
20171011,662.31,558391200,2980339,228363632,29042902,12.718
20171012,666.54,561101000,3448809,229800924,29195145,12.705
20171013,663.08,616618700,4934996,228613292,29319229,12.825
20171016,659.41,554311300,3893770,227463845,29416969,12.933
20171017,670.51,699954900,4217863,231363440,30354238,13.12
20171018,668.42,713746800,4563545,230623423,30212232,13.1
20171019,667.1,710604500,4316355,230161128,29764406,12.932
20171020,672.95,659088000,3600219,232216163,30007987,12.922
20171023,675.86,500020600,3377208,233221562,29932830,12.835
20171024,687.21,583158100,4196342,237246562,30763601,12.967
20171025,689.14,622304500,3972428,237913059,30513802,12.826
20171026,680.61,600267700,4187146,235199826,29928283,12.725
20171027,689.97,537104500,3655074,238507897,30269335,12.691
20171030,689.68,470689700,3631802,238420223,29960132,12.566
20171031,694.2,627102800,3785937,240071560,30303136,12.623
20171101,695.77,630555500,3584512,240742738,30209610,12.549
20171102,694.96,608893600,4293674,240397964,30006345,12.482
20171103,701.13,660963300,4389083,242572097,30317306,12.498
20171106,703.79,595341300,4591079,246188810,30576582,12.42
20171107,701.14,649888600,5474411,246069948,30222152,12.282
20171108,709.11,812367900,5787153,248635670,30653946,12.329
20171109,709.94,614813500,4446661,248939603,30520272,12.26
20171110,720.79,599904900,4451821,252627159,31217557,12.357
20171113,741.38,687074900,5809626,259902627,32658010,12.565
20171114,756.46,837110800,7162260,264999469,33422581,12.612
20171115,768.03,944937600,9884172,269196349,34607561,12.856
20171116,780.22,897364500,7973647,273701283,35454609,12.954
20171117,775.85,767762500,7058197,272428600,35158913,12.906
20171120,785.32,834840200,6599204,275523396,35354191,12.832
20171121,789.38,809260500,10032272,277388899,35675381,12.861
20171122,780.9,894398300,9341727,274095658,35421972,12.923
20171123,796.8,756157400,7753522,279791725,36173797,12.929
20171124,792.74,751773500,6977140,280166483,35857924,12.799
20171127,792.8,735823400,6339416,280258355,35993119,12.843
20171128,773.12,891358600,6612539,273104884,34945121,12.795
20171129,781.72,754772500,6724578,276060132,35507188,12.862
20171130,771.42,1053562100,7136135,272613666,34950982,12.821
20171201,787.7,883780900,6899944,278516030,35816815,12.86
20171204,782.45,821386200,6956387,276879325,35499452,12.821
20171205,774.12,860349900,6871188,273965063,34822024,12.71
20171206,768.39,970291600,7462789,272431337,34467143,12.652
20171207,753.46,1470897400,8267734,267370370,33543084,12.546
20171208,744.06,1159157600,6637812,264178758,33522785,12.689
20171211,764.09,790671600,5296340,271209364,34864698,12.855
20171212,760.4,1018840300,5144044,270145353,34615861,12.814
20171213,772.22,1143787800,5452556,274605379,35360997,12.877
20171214,770.35,984963300,7144448,274124428,35205112,12.843
20171215,771.82,1047413000,6081110,274595053,35160034,12.804
20171218,770.5,1130977600,5665267,274015406,35192839,12.843
20171219,766.18,1692208500,8632504,272601781,35274530,12.94
20171220,755.27,1404709300,6666810,268495907,34748758,12.942
20171221,740.32,1208944700,6012574,263267962,34227942,13.001
20171222,761.2,1083314300,6109609,270728550,35709617,13.19
20171226,762.21,808319900,6655118,271238736,35892126,13.233
20171227,791.95,829592800,6696253,279862184,37428115,13.374
20171228,798.42,1066158600,6670795,282740051,37510411,13.267
20180102,812.45,989203600,6648960,287930061,37800965,13.129
20180103,822.31,1203095700,8157559,291431952,38742441,13.294
20180104,808.01,1346453400,8340291,286488158,38125564,13.308
20180105,828.03,1229153000,7724099,293546779,39588814,13.486
20180108,839.51,1228984800,8578445,297646337,41215129,13.847
20180109,829.99,1195954500,9531279,294270472,40531168,13.773
20180110,834.91,1104147400,7595330,296130453,40716272,13.749
20180111,852.51,1288804700,7951882,302174893,42561888,14.085
20180112,873.05,1180746400,12084008,309336778,44827002,14.491
20180115,891.61,1025675400,10722308,315980294,45930040,14.536
20180116,901.23,1009399100,9951628,319475331,46205160,14.463
20180117,886.58,1211998600,10481404,314397682,44129953,14.036
20180118,898.19,1260160600,9608884,318526339,44598044,14.001
20180119,879.99,1164749800,9321761,312351412,42682164,13.665
20180122,873.09,1126585200,7311262,310067667,41983426,13.54
20180123,894.43,1047348200,8334657,317641609,43518866,13.701
20180124,894.77,1011725400,8582346,317938385,43136667,13.568
20180125,898.6,1025037600,7557703,320018180,42984318,13.432
20180126,913.12,1080156700,7200553,325468552,43874500,13.48
20180129,927.05,1279562100,8811855,330355507,45149481,13.667
20180130,920.96,1243821200,8657840,328115165,44953689,13.701
20180131,913.57,1195259300,7543173,325329741,44366646,13.637
20180201,908.2,1407688500,8348927,323635365,43339177,13.391
20180202,899.47,1373001200,7817689,320376702,42861447,13.378
20180205,858.22,1043126800,7137050,305921036,40718013,13.31
20180206,858.17,1062693000,8623196,305838400,41160443,13.458
20180207,829.96,1033318200,8443700,295825452,39348188,13.301
20180208,861.94,796313000,8701287,307785808,40913276,13.293
20180209,842.6,764447700,5560304,268327496,31157261,11.612
20180212,843.24,692304100,4979550,268872401,30998803,11.529
20180213,829.39,832909400,5374999,264914095,30363616,11.462
20180214,848.03,722666500,5129493,270883066,31399211,11.591
20180219,875.81,684361200,4958433,279695577,32883589,11.757
20180220,864.41,797235700,5541460,276389662,32206645,11.653
20180221,875.58,814576500,5281216,280628257,32697156,11.651
20180222,870.22,857859700,4798708,278950340,32343104,11.595
