# 인도네시아 자카르타 종합지수 · 야후 파이낸스 chart API ^JKSE · 종가 · 받은 날 2026-09-15 · scripts/precursor_sources.py
# ⚠ 장중에 받으면 마지막 행이 그날 진행 중 값이다. 하루 지나 다시 받으면 확정된다.
date,close
2014-06-19,4864.27
2014-06-20,4847.70
2014-06-23,4842.13
2014-06-24,4862.24
2014-06-25,4838.98
2014-06-26,4872.42
2014-06-27,4845.13
2014-06-30,4878.58
2014-07-01,4884.83
2014-07-02,4908.27
2014-07-03,4888.73
2014-07-04,4905.83
2014-07-07,4989.03
2014-07-08,5024.71
2014-07-10,5098.01
2014-07-11,5032.60
2014-07-14,5021.06
2014-07-15,5070.82
2014-07-16,5113.93
2014-07-17,5071.20
2014-07-18,5087.01
2014-07-21,5127.12
2014-07-22,5083.52
2014-07-23,5093.23
2014-07-24,5098.64
2014-07-25,5088.80
2014-08-04,5119.25
2014-08-05,5109.09
2014-08-06,5058.23
2014-08-07,5066.98
2014-08-08,5053.76
2014-08-11,5113.24
2014-08-12,5132.40
2014-08-13,5168.27
2014-08-14,5155.55
2014-08-15,5148.96
2014-08-18,5156.75
2014-08-19,5165.17
2014-08-20,5190.17
2014-08-21,5206.14
2014-08-22,5198.90
2014-08-25,5184.96
2014-08-26,5146.55
2014-08-27,5165.25
2014-08-28,5184.48
2014-08-29,5136.86
2014-09-01,5177.62
2014-09-02,5201.59
2014-09-03,5224.13
2014-09-04,5205.32
2014-09-05,5217.33
2014-09-08,5246.48
2014-09-09,5197.12
2014-09-10,5142.99
2014-09-11,5133.03
2014-09-12,5143.71
2014-09-15,5144.90
2014-09-16,5130.50
2014-09-17,5188.18
2014-09-18,5208.14
2014-09-19,5227.58
2014-09-22,5219.80
2014-09-23,5188.11
2014-09-24,5174.01
2014-09-25,5201.38
2014-09-26,5132.56
2014-09-29,5142.01
2014-09-30,5137.58
2014-10-01,5140.91
2014-10-02,5000.81
2014-10-03,4949.35
2014-10-06,5000.14
2014-10-07,5032.84
2014-10-08,4958.52
2014-10-09,4993.88
2014-10-10,4962.96
2014-10-13,4913.05
2014-10-14,4922.58
2014-10-15,4962.94
2014-10-16,4951.61
2014-10-17,5028.95
2014-10-20,5040.53
2014-10-21,5029.34
2014-10-22,5074.32
2014-10-23,5103.52
2014-10-24,5073.07
2014-10-27,5024.29
2014-10-28,5001.30
2014-10-29,5074.06
2014-10-30,5058.85
2014-10-31,5089.55
2014-11-03,5085.51
2014-11-04,5070.94
2014-11-05,5066.83
2014-11-06,5034.23
2014-11-07,4987.42
2014-11-10,4965.39
2014-11-11,5032.28
2014-11-12,5048.84
2014-11-13,5048.67
2014-11-14,5049.49
2014-11-17,5053.94
2014-11-18,5102.47
2014-11-19,5127.93
2014-11-20,5093.57
2014-11-21,5112.04
2014-11-24,5141.76
2014-11-25,5118.94
2014-11-26,5133.04
2014-11-27,5145.31
2014-11-28,5149.89
2014-12-01,5164.29
2014-12-02,5175.79
2014-12-03,5166.04
2014-12-04,5177.16
2014-12-05,5187.99
2014-12-08,5144.01
2014-12-09,5122.31
2014-12-10,5165.41
2014-12-11,5152.69
2014-12-12,5160.43
2014-12-15,5108.43
2014-12-16,5026.03
2014-12-17,5035.65
2014-12-18,5113.35
2014-12-19,5144.62
2014-12-22,5125.77
2014-12-23,5139.07
2014-12-24,5166.98
2014-12-29,5178.37
2014-12-30,5226.95
2015-01-02,5242.77
2015-01-05,5220.00
2015-01-06,5169.06
2015-01-07,5207.12
2015-01-08,5211.83
2015-01-09,5216.67
2015-01-12,5187.93
2015-01-13,5214.36
2015-01-14,5159.67
2015-01-15,5188.71
2015-01-16,5148.38
2015-01-19,5152.09
2015-01-20,5166.09
2015-01-21,5215.27
2015-01-22,5253.18
2015-01-23,5323.88
2015-01-26,5260.02
2015-01-27,5277.15
2015-01-28,5268.85
2015-01-29,5262.72
2015-01-30,5289.40
2015-02-02,5276.24
2015-02-03,5291.72
2015-02-04,5315.28
2015-02-05,5279.90
2015-02-06,5342.52
2015-02-09,5348.47
2015-02-10,5321.47
2015-02-11,5336.52
2015-02-12,5343.41
2015-02-13,5374.17
2015-02-16,5325.50
2015-02-17,5337.50
2015-02-18,5390.45
2015-02-20,5400.10
2015-02-23,5403.28
2015-02-24,5417.31
2015-02-25,5445.11
2015-02-26,5451.42
2015-02-27,5450.29
2015-03-02,5477.83
2015-03-03,5474.62
2015-03-04,5448.06
2015-03-05,5450.95
2015-03-06,5514.79
2015-03-09,5444.63
2015-03-10,5462.93
2015-03-11,5419.57
2015-03-12,5439.83
2015-03-13,5426.47
2015-03-16,5435.27
2015-03-17,5439.15
2015-03-18,5413.15
2015-03-19,5453.85
2015-03-20,5443.06
2015-03-23,5437.10
2015-03-24,5447.65
2015-03-25,5405.49
2015-03-26,5368.80
2015-03-27,5396.85
2015-03-30,5438.66
2015-03-31,5518.67
2015-04-01,5466.87
2015-04-02,5456.40
2015-04-06,5480.03
2015-04-07,5523.29
2015-04-08,5486.58
2015-04-09,5500.90
2015-04-10,5491.34
2015-04-13,5447.41
2015-04-14,5419.11
2015-04-15,5414.55
2015-04-16,5420.73
2015-04-17,5410.64
2015-04-20,5400.80
2015-04-21,5460.57
2015-04-22,5437.12
2015-04-23,5436.21
2015-04-24,5435.35
2015-04-27,5245.45
2015-04-28,5242.16
2015-04-29,5105.56
2015-04-30,5086.42
2015-05-04,5141.14
2015-05-05,5160.31
2015-05-06,5184.95
2015-05-07,5150.49
2015-05-08,5182.21
2015-05-11,5172.48
2015-05-12,5205.61
2015-05-13,5246.13
2015-05-15,5227.10
2015-05-18,5237.81
2015-05-19,5269.37
2015-05-20,5292.75
2015-05-21,5313.21
2015-05-22,5315.15
2015-05-25,5288.36
2015-05-26,5320.90
2015-05-27,5253.39
2015-05-28,5237.40
2015-05-29,5216.38
2015-06-01,5213.82
2015-06-03,5130.50
2015-06-04,5095.82
2015-06-05,5100.57
2015-06-08,5014.99
2015-06-09,4899.88
2015-06-10,4933.56
2015-06-11,4928.81
2015-06-12,4935.82
2015-06-15,4837.79
2015-06-16,4872.60
2015-06-17,4945.75
2015-06-18,4945.50
2015-06-19,4985.01
2015-06-22,4959.25
2015-06-23,4937.65
2015-06-24,4953.52
2015-06-25,4920.04
2015-06-26,4923.00
2015-06-29,4882.58
2015-06-30,4910.66
2015-07-01,4904.06
2015-07-02,4944.78
2015-07-03,4982.91
2015-07-06,4916.74
2015-07-07,4906.05
2015-07-08,4871.57
2015-07-09,4838.28
2015-07-10,4859.03
2015-07-13,4893.92
2015-07-14,4901.81
2015-07-15,4869.85
2015-07-22,4906.69
2015-07-23,4902.85
2015-07-24,4856.60
2015-07-27,4771.29
2015-07-28,4714.76
2015-07-29,4721.12
2015-07-30,4712.49
2015-07-31,4802.53
2015-08-03,4800.18
2015-08-04,4781.09
2015-08-05,4850.53
2015-08-06,4806.56
2015-08-07,4770.30
2015-08-10,4748.95
2015-08-11,4622.59
2015-08-12,4479.49
2015-08-13,4584.25
2015-08-14,4585.39
2015-08-18,4510.48
2015-08-19,4484.24
2015-08-20,4441.91
2015-08-21,4335.95
2015-08-24,4163.73
2015-08-25,4228.50
2015-08-26,4237.73
2015-08-27,4430.63
2015-08-28,4446.20
2015-08-31,4509.61
2015-09-01,4412.46
2015-09-02,4401.29
2015-09-03,4433.11
2015-09-04,4415.34
2015-09-07,4301.37
2015-09-08,4318.59
2015-09-09,4347.28
2015-09-10,4343.26
2015-09-11,4360.47
2015-09-14,4390.37
2015-09-15,4347.16
2015-09-16,4332.51
2015-09-17,4378.38
2015-09-18,4380.32
2015-09-21,4376.08
2015-09-22,4344.04
2015-09-23,4244.43
2015-09-25,4209.44
2015-09-28,4120.50
2015-09-29,4178.41
2015-09-30,4223.91
2015-10-01,4254.88
2015-10-02,4207.80
2015-10-05,4343.70
2015-10-06,4445.78
2015-10-07,4487.13
2015-10-08,4491.43
2015-10-09,4589.34
2015-10-12,4630.71
2015-10-13,4483.08
2015-10-15,4507.19
2015-10-16,4521.88
2015-10-19,4569.84
2015-10-20,4585.82
2015-10-21,4605.23
2015-10-22,4584.56
2015-10-23,4653.15
2015-10-26,4691.71
2015-10-27,4674.06
2015-10-28,4608.74
2015-10-29,4472.02
2015-10-30,4455.18
2015-11-02,4464.96
2015-11-03,4533.09
2015-11-04,4612.56
2015-11-05,4577.23
2015-11-06,4566.55
2015-11-09,4499.51
2015-11-10,4451.05
2015-11-11,4451.59
2015-11-12,4462.23
2015-11-13,4472.84
2015-11-16,4442.18
2015-11-17,4500.95
2015-11-18,4497.91
2015-11-19,4518.94
2015-11-20,4561.33
2015-11-23,4541.07
2015-11-24,4545.38
2015-11-25,4585.55
2015-11-26,4597.06
2015-11-27,4560.56
2015-11-30,4446.46
2015-12-01,4557.67
2015-12-02,4545.86
2015-12-03,4537.38
2015-12-04,4508.45
2015-12-07,4521.39
2015-12-08,4464.18
2015-12-10,4466.21
2015-12-11,4393.52
2015-12-14,4374.19
2015-12-15,4409.17
2015-12-16,4483.45
2015-12-17,4555.96
2015-12-18,4468.65
2015-12-21,4490.68
2015-12-22,4517.57
2015-12-23,4522.65
2015-12-28,4557.35
2015-12-29,4569.36
2015-12-30,4593.01
2016-01-04,4525.92
2016-01-05,4557.82
2016-01-06,4608.98
2016-01-07,4530.45
2016-01-08,4546.29
2016-01-11,4465.48
2016-01-12,4512.53
2016-01-13,4537.18
2016-01-14,4513.18
2016-01-15,4523.98
2016-01-18,4481.28
2016-01-19,4491.74
2016-01-20,4427.98
2016-01-21,4414.13
2016-01-22,4456.74
2016-01-25,4505.79
2016-01-26,4510.47
2016-01-27,4583.63
2016-01-28,4602.83
2016-01-29,4615.16
2016-02-01,4624.63
2016-02-02,4587.44
2016-02-03,4596.11
2016-02-04,4665.82
2016-02-05,4798.95
2016-02-09,4768.62
2016-02-10,4732.48
2016-02-11,4775.86
2016-02-12,4714.39
2016-02-15,4740.73
2016-02-16,4745.00
2016-02-17,4765.51
2016-02-18,4778.79
2016-02-19,4697.56
2016-02-22,4708.62
2016-02-23,4654.05
2016-02-24,4657.72
2016-02-25,4658.32
2016-02-26,4733.15
2016-02-29,4770.96
2016-03-01,4779.98
2016-03-02,4836.20
2016-03-03,4844.04
2016-03-04,4850.88
2016-03-07,4831.58
2016-03-08,4811.04
2016-03-10,4793.20
2016-03-11,4813.78
2016-03-14,4877.53
2016-03-15,4849.78
2016-03-16,4861.44
2016-03-17,4885.69
2016-03-18,4885.71
2016-03-21,4885.16
2016-03-22,4856.11
2016-03-23,4854.18
2016-03-24,4827.09
2016-03-28,4773.63
2016-03-29,4781.30
2016-03-30,4816.65
2016-03-31,4845.37
2016-04-01,4843.19
2016-04-04,4850.18
2016-04-05,4858.07
2016-04-06,4868.23
2016-04-07,4867.29
2016-04-08,4846.70
2016-04-11,4786.97
2016-04-12,4829.57
2016-04-13,4853.00
2016-04-14,4814.85
2016-04-15,4823.57
2016-04-18,4865.53
2016-04-19,4881.93
2016-04-20,4876.60
2016-04-21,4903.09
2016-04-22,4914.74
2016-04-25,4878.86
2016-04-26,4814.09
2016-04-27,4845.66
2016-04-28,4848.39
2016-04-29,4838.58
2016-05-02,4808.32
2016-05-03,4812.26
2016-05-04,4822.60
2016-05-09,4749.31
2016-05-10,4763.12
2016-05-11,4799.96
2016-05-12,4803.32
2016-05-13,4761.71
2016-05-16,4731.56
2016-05-17,4729.16
2016-05-18,4734.36
2016-05-19,4704.22
2016-05-20,4711.88
2016-05-23,4743.66
2016-05-24,4710.79
2016-05-25,4772.98
2016-05-26,4784.56
2016-05-27,4814.73
2016-05-30,4836.03
2016-05-31,4796.87
2016-06-01,4839.67
2016-06-02,4833.23
2016-06-03,4853.92
2016-06-06,4896.02
2016-06-07,4933.99
2016-06-08,4916.06
2016-06-09,4876.79
2016-06-10,4848.06
2016-06-13,4807.23
2016-06-14,4821.59
2016-06-15,4814.82
2016-06-16,4814.39
2016-06-17,4835.14
2016-06-20,4863.53
2016-06-21,4878.71
2016-06-22,4896.85
2016-06-23,4874.31
2016-06-24,4834.57
2016-06-27,4836.05
2016-06-28,4882.17
2016-06-29,4980.10
2016-06-30,5016.65
2016-07-01,4971.58
2016-07-11,5069.02
2016-07-12,5099.53
2016-07-13,5133.93
2016-07-14,5083.54
2016-07-15,5110.18
2016-07-18,5127.50
2016-07-19,5172.83
2016-07-20,5242.82
2016-07-21,5216.97
2016-07-22,5197.25
2016-07-25,5220.80
2016-07-26,5224.40
2016-07-27,5274.36
2016-07-28,5299.21
2016-07-29,5215.99
2016-08-01,5361.58
2016-08-02,5373.32
2016-08-03,5351.88
2016-08-04,5373.86
2016-08-05,5420.25
2016-08-08,5458.98
2016-08-09,5440.29
2016-08-10,5423.95
2016-08-11,5419.09
2016-08-12,5377.20
2016-08-15,5320.56
2016-08-16,5371.85
2016-08-18,5461.45
2016-08-19,5416.04
2016-08-22,5427.17
2016-08-23,5417.14
2016-08-24,5403.99
2016-08-25,5454.12
2016-08-26,5438.83
2016-08-29,5370.76
2016-08-30,5362.32
2016-08-31,5386.08
2016-09-01,5334.55
2016-09-02,5353.46
2016-09-05,5356.95
2016-09-06,5372.10
2016-09-07,5381.35
2016-09-08,5371.08
2016-09-09,5281.92
2016-09-13,5215.57
2016-09-14,5146.04
2016-09-15,5265.82
2016-09-16,5267.77
2016-09-19,5321.84
2016-09-20,5302.49
2016-09-21,5342.59
2016-09-22,5380.26
2016-09-23,5388.91
2016-09-26,5352.14
2016-09-27,5419.60
2016-09-28,5425.34
2016-09-29,5431.96
2016-09-30,5364.80
2016-10-03,5463.92
2016-10-04,5472.32
2016-10-05,5420.65
2016-10-06,5409.34
2016-10-07,5377.15
2016-10-10,5360.83
2016-10-11,5382.00
2016-10-12,5364.61
2016-10-13,5340.40
2016-10-14,5399.88
2016-10-17,5410.30
2016-10-18,5430.05
2016-10-19,5409.29
2016-10-20,5403.69
2016-10-21,5409.24
2016-10-24,5421.00
2016-10-25,5397.82
2016-10-26,5399.68
2016-10-27,5416.84
2016-10-28,5410.27
2016-10-31,5422.54
2016-11-01,5416.01
2016-11-02,5405.46
2016-11-03,5329.50
2016-11-04,5362.66
2016-11-07,5386.21
2016-11-08,5470.68
2016-11-09,5414.32
2016-11-10,5450.31
2016-11-11,5231.97
2016-11-14,5115.74
2016-11-15,5078.50
2016-11-16,5185.46
2016-11-17,5193.02
2016-11-18,5170.11
2016-11-21,5148.32
2016-11-22,5204.67
2016-11-23,5212.00
2016-11-24,5107.62
2016-11-25,5122.10
2016-11-28,5114.57
2016-11-29,5136.67
2016-11-30,5148.91
2016-12-01,5198.75
2016-12-02,5245.96
2016-12-05,5268.31
2016-12-06,5272.96
2016-12-07,5265.37
2016-12-08,5303.73
2016-12-09,5308.13
2016-12-13,5293.62
2016-12-14,5262.82
2016-12-15,5254.36
2016-12-16,5231.65
2016-12-19,5191.91
2016-12-20,5162.48
2016-12-21,5111.39
2016-12-22,5042.87
2016-12-23,5027.70
2016-12-27,5102.95
2016-12-28,5209.44
2016-12-29,5302.57
2016-12-30,5296.71
2017-01-03,5275.97
2017-01-04,5301.18
2017-01-05,5325.50
2017-01-06,5347.02
2017-01-09,5316.36
2017-01-10,5309.92
2017-01-11,5301.24
2017-01-12,5292.75
2017-01-13,5272.98
2017-01-16,5270.01
2017-01-17,5266.94
2017-01-18,5294.78
2017-01-19,5298.95
2017-01-20,5254.31
2017-01-23,5250.97
2017-01-24,5292.09
2017-01-25,5293.78
2017-01-26,5317.63
2017-01-27,5312.84
2017-01-30,5302.66
2017-01-31,5294.10
2017-02-01,5327.16
2017-02-02,5353.71
2017-02-03,5360.77
2017-02-06,5396.00
2017-02-07,5381.48
2017-02-08,5361.09
2017-02-09,5372.08
2017-02-10,5371.67
2017-02-13,5409.56
2017-02-14,5380.67
2017-02-16,5378.00
2017-02-17,5350.93
2017-02-20,5359.29
2017-02-21,5340.99
2017-02-22,5358.68
2017-02-23,5372.75
2017-02-24,5385.91
2017-02-27,5382.87
2017-02-28,5386.69
2017-03-01,5363.06
2017-03-02,5408.25
2017-03-03,5391.21
2017-03-06,5409.82
2017-03-07,5402.62
2017-03-08,5393.76
2017-03-09,5402.39
2017-03-10,5390.68
2017-03-13,5409.37
2017-03-14,5431.58
2017-03-15,5432.38
2017-03-16,5518.24
2017-03-17,5540.43
2017-03-20,5533.99
2017-03-21,5543.09
2017-03-22,5534.09
2017-03-23,5563.76
2017-03-24,5567.13
2017-03-27,5541.20
2017-03-29,5592.51
2017-03-30,5592.95
2017-03-31,5568.11
2017-04-03,5606.79
2017-04-04,5651.82
2017-04-05,5676.98
2017-04-06,5680.24
2017-04-07,5653.49
2017-04-10,5644.30
2017-04-11,5627.93
2017-04-12,5644.15
2017-04-13,5616.54
2017-04-17,5577.49
2017-04-18,5606.52
2017-04-20,5595.31
2017-04-21,5664.48
2017-04-25,5680.80
2017-04-26,5726.53
2017-04-27,5707.03
2017-04-28,5685.30
2017-05-02,5675.81
2017-05-03,5647.37
2017-05-04,5669.44
2017-05-05,5683.38
2017-05-08,5707.86
2017-05-09,5697.06
2017-05-10,5653.01
2017-05-12,5675.22
2017-05-15,5688.87
2017-05-16,5647.00
2017-05-17,5615.49
2017-05-18,5645.45
2017-05-19,5791.88
2017-05-22,5749.44
2017-05-23,5730.61
2017-05-24,5703.43
2017-05-26,5716.81
2017-05-29,5712.33
2017-05-30,5693.39
2017-05-31,5738.15
2017-06-02,5742.45
2017-06-05,5748.23
2017-06-06,5707.83
2017-06-07,5717.33
2017-06-08,5702.92
2017-06-09,5675.52
2017-06-12,5691.44
2017-06-13,5707.65
2017-06-14,5792.90
2017-06-15,5776.28
2017-06-16,5723.64
2017-06-19,5741.91
2017-06-20,5791.90
2017-06-21,5818.55
2017-06-22,5829.71
2017-07-03,5910.24
2017-07-04,5865.36
2017-07-05,5825.05
2017-07-06,5849.58
2017-07-07,5814.79
2017-07-10,5771.51
2017-07-11,5773.33
2017-07-12,5819.13
2017-07-13,5830.04
2017-07-14,5831.79
2017-07-17,5841.28
2017-07-18,5822.35
2017-07-19,5806.69
2017-07-20,5825.21
2017-07-21,5765.42
2017-07-24,5801.59
2017-07-25,5813.54
2017-07-26,5800.21
2017-07-27,5819.74
2017-07-28,5831.03
2017-07-31,5840.94
2017-08-01,5805.21
2017-08-02,5824.25
2017-08-03,5780.58
2017-08-04,5777.48
2017-08-07,5749.29
2017-08-08,5810.56
2017-08-09,5824.01
2017-08-10,5825.95
2017-08-11,5766.14
2017-08-14,5801.49
2017-08-15,5835.04
2017-08-16,5891.95
2017-08-18,5893.84
2017-08-21,5861.00
2017-08-22,5880.30
2017-08-23,5914.02
2017-08-24,5894.12
2017-08-25,5915.36
2017-08-28,5903.34
2017-08-29,5888.21
2017-08-30,5872.51
2017-08-31,5864.06
2017-09-04,5813.74
2017-09-05,5829.98
2017-09-06,5824.14
2017-09-07,5832.31
2017-09-08,5857.12
2017-09-11,5871.88
2017-09-12,5872.38
2017-09-13,5845.73
2017-09-14,5852.00
2017-09-15,5872.39
2017-09-18,5884.61
2017-09-19,5901.33
2017-09-20,5906.57
2017-09-22,5911.71
2017-09-25,5894.61
2017-09-26,5863.96
2017-09-27,5863.03
2017-09-28,5841.05
2017-09-29,5900.85
2017-10-02,5914.03
2017-10-03,5939.45
2017-10-04,5951.48
2017-10-05,5901.91
2017-10-06,5905.38
2017-10-09,5914.93
2017-10-10,5905.76
2017-10-11,5882.79
2017-10-12,5926.20
2017-10-13,5924.12
2017-10-16,5949.70
2017-10-17,5947.33
2017-10-18,5929.20
2017-10-19,5910.53
2017-10-20,5929.55
2017-10-23,5950.03
2017-10-24,5952.08
2017-10-25,6025.43
2017-10-26,5995.85
2017-10-27,5975.28
2017-10-30,5974.08
2017-10-31,6005.78
2017-11-01,6038.15
2017-11-02,6031.11
2017-11-03,6039.54
2017-11-06,6050.82
2017-11-07,6060.45
2017-11-08,6049.38
2017-11-09,6042.46
2017-11-10,6021.83
2017-11-13,6021.46
2017-11-14,5988.29
2017-11-15,5972.31
2017-11-16,6037.91
2017-11-17,6051.73
2017-11-20,6053.28
2017-11-21,6031.86
2017-11-22,6069.79
2017-11-23,6063.25
2017-11-24,6067.14
2017-11-27,6064.59
2017-11-28,6070.72
2017-11-29,6061.37
2017-11-30,5952.14
2017-12-01,5952.14
2017-12-04,5998.19
2017-12-05,6000.47
2017-12-06,6035.51
2017-12-07,6006.83
2017-12-08,6030.96
2017-12-11,6026.63
2017-12-12,6032.37
2017-12-13,6054.60
2017-12-14,6113.65
2017-12-15,6119.42
2017-12-18,6133.96
2017-12-19,6167.67
2017-12-20,6109.48
2017-12-21,6183.39
2017-12-22,6221.01
2017-12-27,6277.17
2017-12-28,6314.05
2017-12-29,6355.65
2018-01-02,6339.24
2018-01-03,6251.48
2018-01-04,6292.32
2018-01-05,6353.74
2018-01-08,6385.40
2018-01-09,6373.14
2018-01-10,6371.17
2018-01-11,6386.34
2018-01-12,6370.06
2018-01-15,6382.19
2018-01-16,6429.69
2018-01-17,6444.52
2018-01-18,6472.67
2018-01-19,6490.90
2018-01-22,6500.53
2018-01-23,6635.33
2018-01-24,6615.49
2018-01-25,6615.33
2018-01-26,6660.62
2018-01-29,6680.62
2018-01-30,6575.49
2018-01-31,6605.63
2018-02-01,6598.46
2018-02-02,6628.82
2018-02-05,6589.67
2018-02-06,6478.54
2018-02-07,6534.87
2018-02-08,6544.63
2018-02-09,6505.52
2018-02-12,6523.45
2018-02-13,6578.18
2018-02-14,6594.40
2018-02-15,6591.58
2018-02-19,6689.29
2018-02-20,6662.88
2018-02-21,6643.40
2018-02-22,6593.06
2018-02-23,6619.80
2018-02-26,6554.67
2018-02-27,6598.93
2018-02-28,6597.22
2018-03-01,6606.05
2018-03-02,6582.32
2018-03-05,6550.59
2018-03-06,6500.11
2018-03-07,6368.27
2018-03-08,6443.02
2018-03-09,6433.32
2018-03-12,6500.69
2018-03-13,6412.85
2018-03-14,6382.62
2018-03-15,6321.90
2018-03-16,6304.95
2018-03-19,6289.57
2018-03-20,6243.58
2018-03-21,6312.83
2018-03-22,6254.07
2018-03-23,6210.70
2018-03-26,6200.17
2018-03-27,6209.35
2018-03-28,6140.84
2018-03-29,6188.99
2018-04-02,6240.57
2018-04-03,6229.01
2018-04-04,6157.10
2018-04-05,6183.23
2018-04-06,6175.05
2018-04-09,6246.13
2018-04-10,6325.82
2018-04-11,6360.93
2018-04-12,6310.80
2018-04-13,6270.33
2018-04-16,6286.75
2018-04-17,6285.76
2018-04-18,6320.00
2018-04-19,6355.90
2018-04-20,6337.69
2018-04-23,6308.15
2018-04-24,6229.63
2018-04-25,6079.85
2018-04-26,5909.20
2018-04-27,5919.24
2018-04-30,5994.60
2018-05-02,6012.24
2018-05-03,5858.73
2018-05-04,5792.35
2018-05-07,5885.10
2018-05-08,5774.72
2018-05-09,5907.94
2018-05-11,5956.83
2018-05-14,5947.15
2018-05-15,5838.12
2018-05-16,5841.46
2018-05-17,5815.92
2018-05-18,5783.31
2018-05-21,5733.85
2018-05-22,5751.12
2018-05-23,5792.00
2018-05-24,5946.54
2018-05-25,5975.74
2018-05-28,6068.33
2018-05-30,6011.06
2018-05-31,5983.59
2018-06-04,6014.82
2018-06-05,6088.79
2018-06-06,6069.71
2018-06-07,6106.70
2018-06-08,5993.63
2018-06-20,5884.04
2018-06-21,5822.33
2018-06-22,5821.81
2018-06-25,5859.08
2018-06-26,5825.65
2018-06-27,5787.55
2018-06-28,5667.32
2018-06-29,5799.24
2018-07-02,5746.77
2018-07-03,5633.94
2018-07-04,5733.64
2018-07-05,5739.33
2018-07-06,5694.91
2018-07-09,5807.38
2018-07-10,5881.76
2018-07-11,5893.36
2018-07-12,5907.87
2018-07-13,5944.07
2018-07-16,5905.16
2018-07-17,5861.51
2018-07-18,5890.73
2018-07-19,5871.08
2018-07-20,5872.78
2018-07-23,5915.80
2018-07-24,5931.84
2018-07-25,5933.89
2018-07-26,5946.14
2018-07-27,5989.14
2018-07-30,6027.94
2018-07-31,5936.44
2018-08-01,6033.42
2018-08-02,6011.72
2018-08-03,6007.54
2018-08-06,6101.13
2018-08-07,6091.25
2018-08-08,6094.83
2018-08-09,6065.26
2018-08-10,6077.17
2018-08-13,5861.25
2018-08-14,5769.87
2018-08-15,5816.59
2018-08-16,5783.80
2018-08-20,5892.19
2018-08-21,5944.30
2018-08-23,5982.98
2018-08-24,5968.75
2018-08-27,6025.97
2018-08-28,6042.65
2018-08-29,6065.15
2018-08-30,6018.96
2018-08-31,6018.46
2018-09-03,5967.58
2018-09-04,5905.30
2018-09-05,5683.50
2018-09-06,5776.10
2018-09-07,5851.46
2018-09-10,5831.12
2018-09-12,5798.15
2018-09-13,5858.27
2018-09-14,5931.28
2018-09-17,5824.26
2018-09-18,5811.79
2018-09-19,5873.60
2018-09-20,5931.27
2018-09-21,5957.74
2018-09-24,5882.22
2018-09-25,5874.30
2018-09-26,5873.27
2018-09-27,5929.22
2018-09-28,5976.55
2018-10-01,5944.60
2018-10-02,5875.62
2018-10-03,5867.74
2018-10-04,5756.62
2018-10-05,5731.94
2018-10-08,5761.07
2018-10-09,5796.79
2018-10-10,5820.67
2018-10-11,5702.82
2018-10-12,5756.49
2018-10-15,5727.26
2018-10-16,5800.82
2018-10-17,5868.62
2018-10-18,5845.24
2018-10-19,5837.29
2018-10-22,5840.44
2018-10-23,5797.89
2018-10-24,5709.42
2018-10-25,5754.96
2018-10-26,5784.92
2018-10-29,5754.61
2018-10-30,5789.10
2018-10-31,5831.65
2018-11-01,5835.92
2018-11-02,5906.29
2018-11-05,5920.59
2018-11-06,5923.93
2018-11-07,5939.89
2018-11-08,5976.81
2018-11-09,5874.15
2018-11-12,5777.05
2018-11-13,5835.20
2018-11-14,5858.29
2018-11-15,5955.74
2018-11-16,6012.35
2018-11-19,6005.30
2018-11-21,5948.05
2018-11-22,5990.81
2018-11-23,6006.20
2018-11-26,6022.78
2018-11-27,6013.59
2018-11-28,5991.25
2018-11-29,6107.17
2018-11-30,6056.12
2018-12-03,6118.32
2018-12-04,6152.86
2018-12-05,6133.12
2018-12-06,6115.49
2018-12-07,6126.36
2018-12-10,6111.36
2018-12-11,6076.59
2018-12-12,6115.58
2018-12-13,6177.72
2018-12-14,6169.84
2018-12-17,6089.31
2018-12-18,6081.87
2018-12-19,6176.09
2018-12-20,6147.88
2018-12-21,6163.60
2018-12-26,6127.85
2018-12-27,6190.64
2018-12-28,6194.50
2019-01-02,6181.17
2019-01-03,6221.01
2019-01-04,6274.54
2019-01-07,6287.22
2019-01-08,6262.85
2019-01-09,6272.24
2019-01-10,6328.71
2019-01-11,6361.46
2019-01-14,6336.12
2019-01-15,6408.78
2019-01-16,6413.36
2019-01-17,6423.78
2019-01-18,6448.16
2019-01-21,6450.83
2019-01-22,6468.56
2019-01-23,6451.17
2019-01-24,6466.65
2019-01-25,6482.84
2019-01-28,6458.71
2019-01-29,6436.48
2019-01-30,6464.19
2019-01-31,6532.97
2019-02-01,6538.64
2019-02-04,6481.45
2019-02-06,6547.88
2019-02-07,6536.46
2019-02-08,6521.66
2019-02-11,6495.00
2019-02-12,6426.33
2019-02-13,6419.12
2019-02-14,6420.02
2019-02-15,6389.08
2019-02-18,6497.81
2019-02-19,6494.67
2019-02-20,6512.78
2019-02-21,6537.77
2019-02-22,6501.38
2019-02-25,6525.36
2019-02-26,6540.95
2019-02-27,6525.68
2019-02-28,6443.35
2019-03-01,6499.88
2019-03-04,6488.42
2019-03-05,6441.28
2019-03-06,6457.96
2019-03-08,6383.07
2019-03-11,6366.43
2019-03-12,6353.77
2019-03-13,6377.58
2019-03-14,6413.27
2019-03-15,6461.18
2019-03-18,6509.45
2019-03-19,6480.28
2019-03-20,6482.71
2019-03-21,6501.78
