# 국제 금 **현물** 시세 (USD/트로이온스, 일별) · XAU/USD
#   창구 — investing.com API(instrumentId 68). scripts/gold_spot.py 가 만든다.
#   ⚠ 직접 HTTP 는 403 이라 **Aside 브라우저**로만 받는다. cron 에서 못 돈다.
#   ⚠ **1985년 이전은 종가만 믿는다** — 시·고·저가 종가 복사다.
#      실측 flat 비율: 1980~84 100% · 1985~89 29% · 1990~94 3% · 1995~ 2%.
#      이 파일 전체 flat 비율 14.5%.
#   ⚠ 월별(금가격_월별_1833)은 현물, 일별(금가격_일별)은 COMEX 선물이다.
#      선물은 콘탱고로 현물보다 중앙 +0.5% 높다. 셋을 섞어 쓰지 않는다.
date,open,high,low,close
2019-10-22,1484.66,1489.17,1480.84,1488.05
2019-10-23,1488.20,1496.24,1487.49,1492.10
2019-10-24,1492.30,1504.21,1488.02,1503.65
2019-10-25,1504.75,1518.10,1500.55,1504.73
2019-10-28,1504.21,1508.36,1489.65,1492.69
2019-10-29,1492.64,1495.00,1483.71,1487.60
2019-10-30,1487.60,1496.80,1481.02,1495.40
2019-10-31,1496.39,1514.39,1493.64,1513.36
2019-11-01,1513.53,1515.81,1503.30,1513.95
2019-11-04,1513.80,1514.93,1504.46,1509.63
2019-11-05,1509.64,1509.90,1479.35,1484.10
2019-11-06,1484.10,1494.30,1482.21,1490.46
2019-11-07,1490.29,1492.32,1461.00,1468.07
2019-11-08,1468.01,1473.25,1456.05,1458.66
2019-11-11,1458.96,1466.59,1448.14,1455.90
2019-11-12,1455.79,1460.32,1445.43,1457.19
2019-11-13,1457.19,1467.14,1455.90,1463.19
2019-11-14,1463.18,1474.48,1460.76,1471.20
2019-11-15,1471.20,1471.43,1462.05,1467.37
2019-11-18,1467.51,1474.10,1455.97,1470.85
2019-11-19,1470.85,1475.50,1464.30,1472.38
2019-11-20,1472.39,1478.90,1465.66,1471.25
2019-11-21,1471.40,1475.85,1462.43,1464.40
2019-11-22,1464.40,1473.15,1461.00,1462.29
2019-11-25,1462.14,1462.14,1453.50,1454.97
2019-11-26,1455.28,1463.06,1450.70,1461.60
2019-11-27,1461.35,1461.82,1452.20,1454.35
2019-11-28,1456.85,1458.45,1454.19,1458.34
2019-11-29,1456.70,1467.21,1453.38,1464.80
2019-12-02,1466.73,1466.73,1453.70,1462.44
2019-12-03,1462.50,1481.90,1458.87,1477.34
2019-12-04,1477.21,1484.25,1471.21,1474.35
2019-12-05,1474.06,1480.50,1472.60,1475.70
2019-12-06,1475.85,1477.15,1458.42,1459.76
2019-12-09,1459.19,1465.50,1458.55,1461.99
2019-12-10,1462.08,1469.24,1459.55,1464.21
2019-12-11,1464.04,1478.90,1462.14,1474.85
2019-12-12,1474.85,1486.90,1464.45,1469.43
2019-12-13,1469.62,1478.00,1462.41,1475.81
2019-12-16,1475.45,1479.86,1472.80,1476.25
2019-12-17,1476.25,1480.61,1474.06,1476.45
2019-12-18,1476.45,1479.39,1470.10,1475.44
2019-12-19,1475.29,1481.90,1472.60,1479.15
2019-12-20,1479.29,1481.06,1475.50,1478.20
2019-12-23,1478.20,1486.16,1477.50,1485.52
2019-12-24,1486.07,1501.08,1484.96,1499.56
2019-12-25,1499.55,1499.55,1499.55,1499.55
2019-12-26,1499.41,1512.55,1497.45,1511.55
2019-12-27,1511.55,1515.34,1506.73,1510.67
2019-12-30,1511.49,1516.30,1509.96,1515.22
2019-12-31,1515.51,1525.59,1514.79,1517.39
2020-01-01,1517.26,1517.48,1517.20,1517.30
2020-01-02,1517.13,1531.30,1517.09,1528.94
2020-01-03,1529.11,1553.45,1527.95,1551.65
2020-01-06,1560.59,1582.69,1560.59,1565.96
2020-01-07,1565.93,1577.38,1555.10,1573.99
2020-01-08,1573.99,1611.00,1551.97,1555.81
2020-01-09,1555.76,1561.33,1539.88,1552.37
2020-01-10,1552.26,1563.19,1545.32,1562.28
2020-01-13,1562.29,1562.30,1546.52,1548.30
2020-01-14,1548.31,1548.80,1535.88,1546.37
2020-01-15,1546.26,1558.23,1546.01,1556.19
2020-01-16,1556.17,1558.14,1547.85,1552.79
2020-01-17,1552.90,1561.30,1549.26,1556.61
2020-01-20,1558.56,1562.81,1556.35,1561.58
2020-01-21,1560.85,1568.65,1546.25,1558.02
2020-01-22,1558.03,1559.35,1549.81,1558.91
2020-01-23,1558.93,1567.94,1551.29,1563.33
2020-01-24,1563.29,1575.76,1556.16,1570.65
2020-01-27,1579.99,1586.72,1575.59,1581.95
2020-01-28,1582.05,1583.17,1565.64,1566.24
2020-01-29,1566.21,1577.96,1563.10,1577.12
2020-01-30,1576.98,1585.97,1572.49,1574.22
2020-01-31,1574.27,1590.20,1570.84,1590.20
2020-02-03,1589.85,1591.86,1571.26,1576.45
2020-02-04,1576.30,1579.54,1548.99,1552.55
2020-02-05,1552.57,1562.31,1547.20,1556.70
2020-02-06,1556.88,1568.29,1552.24,1566.85
2020-02-07,1566.96,1574.05,1562.38,1570.29
2020-02-10,1569.94,1577.16,1568.01,1572.30
2020-02-11,1572.01,1573.96,1562.18,1567.72
2020-02-12,1567.73,1570.48,1561.46,1565.63
2020-02-13,1565.62,1578.11,1565.43,1576.39
2020-02-14,1576.29,1585.04,1573.15,1584.70
2020-02-17,1584.75,1584.86,1578.40,1581.10
2020-02-18,1583.31,1605.35,1582.96,1601.91
2020-02-19,1601.80,1612.91,1599.49,1611.64
2020-02-20,1611.71,1623.74,1603.89,1619.70
2020-02-21,1619.79,1649.14,1618.99,1643.70
2020-02-24,1658.96,1688.96,1652.30,1660.72
2020-02-25,1660.72,1660.85,1629.01,1635.38
2020-02-26,1635.46,1655.07,1625.72,1639.96
2020-02-27,1640.56,1660.44,1635.66,1642.35
2020-02-28,1642.14,1649.49,1565.86,1585.12
2020-03-02,1590.99,1610.78,1579.54,1590.73
2020-03-03,1590.78,1649.50,1587.79,1639.77
2020-03-04,1639.85,1651.68,1631.99,1635.83
2020-03-05,1635.83,1674.66,1634.92,1670.61
2020-03-06,1670.66,1692.11,1647.98,1674.23
2020-03-09,1694.60,1703.16,1657.96,1680.20
2020-03-10,1678.90,1680.36,1642.11,1649.36
2020-03-11,1649.69,1670.97,1632.90,1635.03
2020-03-12,1634.69,1650.13,1560.96,1577.09
2020-03-13,1576.83,1597.72,1506.73,1529.70
2020-03-16,1550.59,1573.49,1451.68,1514.61
2020-03-17,1512.05,1553.11,1465.60,1528.58
2020-03-18,1527.30,1546.05,1472.60,1486.30
2020-03-19,1486.10,1501.61,1464.75,1471.00
2020-03-20,1470.39,1516.43,1460.49,1498.24
2020-03-23,1508.25,1561.76,1485.40,1553.81
2020-03-24,1565.36,1644.35,1564.77,1622.03
2020-03-25,1618.79,1636.29,1584.18,1613.79
2020-03-26,1620.16,1645.80,1595.81,1632.38
2020-03-27,1634.99,1640.76,1614.75,1623.50
2020-03-30,1617.38,1635.59,1607.63,1623.30
2020-03-31,1612.25,1623.52,1562.25,1571.31
2020-04-01,1569.45,1604.12,1568.91,1595.05
2020-04-02,1590.75,1621.27,1576.43,1613.79
2020-04-03,1609.99,1627.04,1607.00,1618.45
2020-04-06,1596.80,1669.76,1596.80,1663.00
2020-04-07,1662.38,1671.88,1641.06,1648.95
2020-04-08,1645.94,1657.06,1641.15,1646.52
2020-04-09,1644.28,1690.29,1642.34,1684.07
2020-04-10,1675.00,1696.50,1675.00,1689.90
2020-04-13,1682.25,1722.36,1672.95,1714.32
2020-04-14,1714.09,1748.50,1709.10,1729.70
2020-04-15,1729.43,1731.43,1706.99,1716.60
2020-04-16,1716.29,1738.74,1706.92,1718.40
2020-04-17,1713.49,1718.69,1678.52,1684.69
2020-04-20,1691.44,1703.02,1671.74,1694.12
2020-04-21,1694.22,1698.48,1660.99,1687.02
2020-04-22,1686.47,1719.66,1680.05,1714.82
2020-04-23,1713.00,1738.84,1704.05,1731.59
2020-04-24,1733.32,1737.89,1710.63,1729.43
2020-04-27,1724.86,1727.82,1705.82,1715.57
2020-04-28,1716.19,1716.19,1691.80,1708.63
2020-04-29,1708.72,1717.52,1697.72,1712.38
2020-04-30,1715.22,1726.14,1684.16,1685.05
2020-05-01,1685.24,1706.21,1669.82,1700.41
2020-05-04,1697.26,1712.00,1690.96,1701.69
2020-05-05,1701.78,1712.60,1691.13,1707.17
2020-05-06,1705.77,1707.85,1681.34,1685.88
2020-05-07,1686.08,1722.02,1681.96,1717.94
2020-05-08,1717.46,1724.56,1701.61,1702.65
2020-05-11,1703.76,1713.67,1691.56,1697.35
2020-05-12,1696.25,1711.04,1692.28,1702.72
2020-05-13,1701.21,1718.33,1697.92,1715.99
2020-05-14,1715.01,1737.34,1710.39,1730.65
2020-05-15,1731.13,1753.25,1728.52,1743.00
2020-05-18,1742.93,1764.81,1726.26,1732.32
2020-05-19,1733.37,1748.77,1725.83,1745.11
2020-05-20,1744.44,1754.08,1740.91,1749.50
2020-05-21,1750.18,1750.64,1717.56,1726.34
2020-05-22,1725.26,1741.51,1724.29,1736.07
2020-05-25,1734.73,1735.57,1720.47,1729.57
2020-05-26,1729.65,1736.29,1708.31,1712.45
2020-05-27,1712.03,1715.77,1693.60,1709.25
2020-05-28,1709.68,1727.69,1707.19,1719.40
2020-05-29,1721.70,1738.99,1713.79,1728.30
2020-06-01,1736.42,1744.52,1727.03,1740.34
2020-06-02,1740.93,1745.54,1721.52,1727.97
2020-06-03,1728.97,1732.92,1690.01,1698.63
2020-06-04,1699.11,1722.22,1697.40,1711.84
2020-06-05,1711.20,1716.39,1670.75,1685.83
2020-06-08,1684.16,1701.27,1677.61,1695.47
2020-06-09,1700.25,1720.75,1691.92,1714.57
2020-06-10,1714.33,1740.29,1708.83,1737.10
2020-06-11,1737.11,1744.72,1721.34,1727.51
2020-06-12,1728.32,1743.59,1723.12,1730.80
2020-06-15,1732.35,1734.78,1704.76,1725.53
2020-06-16,1725.79,1733.06,1715.93,1727.46
2020-06-17,1727.34,1730.62,1713.37,1727.04
2020-06-18,1725.57,1736.87,1717.28,1722.99
2020-06-19,1723.16,1745.68,1721.36,1743.62
2020-06-22,1749.00,1763.82,1743.78,1755.44
2020-06-23,1756.03,1771.69,1747.90,1767.54
2020-06-24,1769.09,1780.06,1761.09,1762.43
2020-06-25,1759.76,1768.84,1755.23,1761.82
2020-06-26,1762.35,1772.36,1748.04,1771.47
2020-06-29,1773.27,1775.86,1766.07,1772.28
2020-06-30,1771.77,1786.46,1765.77,1781.66
2020-07-01,1780.91,1789.27,1759.02,1770.32
2020-07-02,1769.60,1780.21,1757.85,1776.13
2020-07-03,1774.03,1777.01,1772.03,1775.05
2020-07-06,1776.24,1786.98,1770.09,1783.90
2020-07-07,1784.57,1797.93,1774.37,1795.26
2020-07-08,1794.93,1818.37,1791.82,1810.78
2020-07-09,1810.68,1815.99,1795.76,1803.19
2020-07-10,1801.71,1810.94,1794.47,1798.89
2020-07-13,1798.69,1813.65,1797.94,1803.39
2020-07-14,1802.77,1810.94,1791.02,1807.78
2020-07-15,1808.14,1815.00,1802.91,1811.90
2020-07-16,1811.72,1813.41,1795.10,1797.05
2020-07-17,1797.30,1812.59,1795.11,1809.90
2020-07-20,1809.28,1820.76,1805.70,1816.09
2020-07-21,1815.53,1843.75,1815.44,1842.22
2020-07-22,1841.89,1872.41,1840.25,1872.07
2020-07-23,1871.97,1898.49,1862.38,1887.44
2020-07-24,1886.83,1906.47,1881.58,1901.46
2020-07-27,1899.29,1945.71,1899.29,1942.42
2020-07-28,1942.22,1981.14,1907.69,1959.50
2020-07-29,1959.71,1980.67,1944.96,1970.73
2020-07-30,1970.89,1972.25,1940.17,1960.50
2020-07-31,1960.96,1981.11,1955.99,1975.89
2020-08-03,1980.43,1985.22,1960.15,1977.25
2020-08-04,1976.45,2019.96,1968.38,2018.52
2020-08-05,2018.98,2056.10,2010.33,2040.40
2020-08-06,2040.03,2069.84,2034.83,2063.81
2020-08-07,2064.52,2072.90,2015.48,2035.03
2020-08-10,2033.71,2050.10,2019.42,2027.77
2020-08-11,2027.11,2031.59,1901.57,1911.64
2020-08-12,1911.26,1949.26,1863.92,1918.07
2020-08-13,1920.87,1966.83,1913.42,1954.00
2020-08-14,1953.98,1962.62,1932.46,1944.29
2020-08-17,1946.22,1990.91,1929.74,1986.20
2020-08-18,1985.47,2015.23,1977.56,2001.20
2020-08-19,2001.22,2006.51,1924.63,1929.82
2020-08-20,1929.28,1955.99,1925.47,1943.60
2020-08-21,1946.96,1956.37,1911.76,1940.16
2020-08-24,1938.63,1962.04,1924.28,1933.09
2020-08-25,1932.66,1937.55,1914.31,1928.19
2020-08-26,1928.66,1955.15,1902.81,1954.03
2020-08-27,1953.35,1976.32,1909.96,1929.20
2020-08-28,1929.44,1973.81,1923.71,1964.89
2020-08-31,1965.39,1976.53,1954.55,1970.15
2020-09-01,1967.58,1992.26,1963.22,1970.49
2020-09-02,1969.71,1974.41,1932.75,1942.98
2020-09-03,1943.00,1951.15,1921.95,1930.85
2020-09-04,1931.51,1942.25,1916.64,1932.85
2020-09-07,1930.35,1941.45,1924.43,1929.18
2020-09-08,1929.14,1940.80,1906.57,1931.26
2020-09-09,1932.26,1950.95,1920.20,1946.66
2020-09-10,1946.06,1966.50,1941.42,1954.07
2020-09-11,1955.20,1957.95,1937.42,1941.50
2020-09-14,1941.05,1962.52,1937.46,1956.37
2020-09-15,1957.31,1972.35,1948.64,1955.52
2020-09-16,1956.19,1973.63,1949.89,1959.32
2020-09-17,1959.99,1963.48,1932.99,1942.60
2020-09-18,1943.87,1960.20,1941.79,1949.69
2020-09-21,1949.55,1955.75,1883.21,1912.57
2020-09-22,1912.80,1919.99,1894.93,1899.28
2020-09-23,1900.20,1905.56,1855.77,1863.55
2020-09-24,1863.42,1877.30,1848.45,1868.04
2020-09-25,1868.61,1875.28,1852.59,1860.05
2020-09-28,1859.00,1883.39,1849.19,1880.85
2020-09-29,1881.40,1899.24,1875.56,1897.69
2020-09-30,1897.81,1902.39,1881.31,1885.44
2020-10-01,1885.80,1912.09,1884.48,1905.05
2020-10-02,1905.65,1917.28,1889.57,1898.70
2020-10-05,1902.24,1918.74,1886.81,1912.90
2020-10-06,1913.28,1921.10,1874.57,1877.13
2020-10-07,1878.84,1898.31,1873.05,1887.22
2020-10-08,1887.40,1900.73,1881.86,1893.09
2020-10-09,1894.19,1930.83,1893.32,1929.43
2020-10-12,1930.50,1933.45,1918.19,1921.95
2020-10-13,1922.42,1925.73,1886.59,1890.82
2020-10-14,1891.90,1913.03,1882.44,1900.89
2020-10-15,1900.31,1909.22,1889.46,1907.82
2020-10-16,1907.95,1914.06,1897.59,1898.97
2020-10-19,1899.94,1918.59,1897.09,1904.27
2020-10-20,1904.24,1914.20,1894.74,1906.39
2020-10-21,1908.65,1931.41,1907.94,1924.49
2020-10-22,1924.34,1926.00,1894.80,1904.04
2020-10-23,1904.24,1914.30,1894.54,1900.79
2020-10-26,1902.34,1908.55,1890.90,1901.69
2020-10-27,1902.19,1911.34,1897.47,1906.83
2020-10-28,1908.05,1911.03,1869.59,1877.06
2020-10-29,1876.94,1885.42,1859.67,1867.13
2020-10-30,1868.24,1889.85,1864.64,1877.95
2020-11-02,1878.59,1896.12,1873.21,1895.10
2020-11-03,1895.80,1910.71,1886.81,1908.36
2020-11-04,1908.59,1916.68,1883.15,1903.21
2020-11-05,1903.65,1952.95,1902.43,1948.56
2020-11-06,1949.24,1960.77,1935.40,1951.51
2020-11-09,1954.65,1965.92,1850.36,1861.86
2020-11-10,1862.15,1890.60,1860.30,1876.50
2020-11-11,1877.34,1884.93,1856.05,1864.71
2020-11-12,1865.30,1883.88,1862.46,1875.76
2020-11-13,1876.44,1897.16,1873.76,1888.04
2020-11-16,1888.74,1899.35,1864.74,1888.52
2020-11-17,1889.15,1893.90,1877.69,1878.60
2020-11-18,1878.60,1884.92,1863.94,1871.41
2020-11-19,1871.44,1874.34,1852.48,1867.37
2020-11-20,1867.59,1879.98,1860.66,1870.49
2020-11-23,1869.84,1876.72,1830.85,1835.85
2020-11-24,1836.65,1839.26,1800.69,1807.51
2020-11-25,1807.69,1817.98,1801.33,1805.30
2020-11-26,1805.74,1818.78,1805.31,1810.57
2020-11-27,1811.09,1813.81,1773.93,1788.13
2020-11-30,1789.05,1789.99,1764.69,1777.02
2020-12-01,1777.40,1817.55,1775.52,1814.87
2020-12-02,1815.19,1832.65,1806.99,1831.01
2020-12-03,1831.34,1844.45,1823.60,1840.36
2020-12-04,1841.05,1848.26,1829.30,1837.61
2020-12-07,1837.99,1868.76,1822.99,1863.69
2020-12-08,1863.55,1875.79,1859.83,1871.36
2020-12-09,1871.19,1871.37,1825.71,1839.11
2020-12-10,1839.59,1850.40,1828.48,1835.31
2020-12-11,1835.55,1847.89,1824.23,1839.03
2020-12-14,1839.30,1839.86,1819.92,1827.17
2020-12-15,1827.80,1855.76,1825.29,1853.46
2020-12-16,1853.94,1866.20,1844.75,1864.15
2020-12-17,1864.26,1896.26,1861.83,1885.87
2020-12-18,1885.80,1889.88,1876.97,1880.66
2020-12-21,1883.20,1906.93,1856.69,1876.21
2020-12-22,1876.65,1884.61,1858.73,1859.56
2020-12-23,1859.99,1878.59,1858.59,1872.08
2020-12-24,1872.74,1882.55,1869.52,1876.56
2020-12-25,1877.07,1877.07,1877.07,1875.82
2020-12-28,1885.93,1900.53,1869.21,1871.19
2020-12-29,1872.24,1886.91,1870.99,1877.99
2020-12-30,1878.34,1894.06,1875.66,1893.37
2020-12-31,1893.55,1901.26,1884.77,1896.49
2021-01-01,1897.69,1899.12,1897.39,1898.10
2021-01-04,1906.05,1944.65,1905.36,1942.28
2021-01-05,1942.65,1953.17,1934.08,1949.35
2021-01-06,1950.30,1959.60,1901.11,1918.81
2021-01-07,1919.40,1927.97,1906.86,1912.50
2021-01-08,1912.90,1917.85,1828.74,1848.26
2021-01-11,1849.34,1857.05,1817.14,1844.66
2021-01-12,1845.34,1864.08,1837.41,1855.63
2021-01-13,1856.19,1863.26,1843.34,1843.41
2021-01-14,1843.94,1857.59,1833.21,1846.37
2021-01-15,1846.80,1856.85,1823.21,1826.59
2021-01-18,1828.94,1840.95,1810.46,1836.89
2021-01-19,1838.09,1845.98,1833.06,1839.34
2021-01-20,1840.05,1872.03,1832.46,1870.91
2021-01-21,1871.07,1875.45,1858.16,1869.91
2021-01-22,1870.09,1871.17,1837.09,1852.55
2021-01-25,1855.75,1868.45,1847.30,1854.99
2021-01-26,1855.55,1861.86,1848.36,1850.31
2021-01-27,1850.65,1853.58,1831.29,1843.99
2021-01-28,1844.34,1864.26,1833.81,1840.36
2021-01-29,1840.90,1876.03,1839.56,1846.09
2021-02-01,1863.05,1871.84,1849.04,1860.16
2021-02-02,1860.84,1864.26,1829.46,1837.35
2021-02-03,1837.49,1845.29,1829.49,1833.76
2021-02-04,1834.34,1835.13,1785.15,1792.26
2021-02-05,1792.49,1815.32,1791.80,1811.62
2021-02-08,1815.44,1839.15,1807.48,1830.16
2021-02-09,1830.59,1849.15,1828.63,1837.06
2021-02-10,1837.55,1855.70,1833.91,1842.22
2021-02-11,1842.65,1847.95,1820.63,1825.36
2021-02-12,1825.90,1830.80,1810.33,1823.46
2021-02-15,1825.34,1827.59,1815.71,1818.51
2021-02-16,1819.34,1826.75,1789.19,1794.31
2021-02-17,1794.65,1795.45,1769.27,1776.26
2021-02-18,1776.69,1789.88,1767.98,1775.49
2021-02-19,1776.19,1791.70,1760.13,1782.31
2021-02-22,1782.24,1812.76,1780.46,1808.66
2021-02-23,1809.09,1816.27,1795.78,1805.06
2021-02-24,1805.34,1813.99,1783.30,1804.36
2021-02-25,1804.80,1806.06,1765.44,1769.88
2021-02-26,1770.49,1776.10,1717.26,1733.49
2021-03-01,1733.40,1760.02,1719.52,1723.84
2021-03-02,1724.10,1738.89,1707.18,1738.09
2021-03-03,1738.59,1740.85,1701.94,1710.95
2021-03-04,1711.84,1723.34,1690.64,1697.19
2021-03-05,1698.59,1707.76,1687.12,1700.86
2021-03-08,1702.80,1714.45,1676.70,1681.24
2021-03-09,1682.55,1720.83,1679.80,1715.36
2021-03-10,1715.94,1726.76,1707.99,1726.05
2021-03-11,1726.55,1739.99,1719.38,1721.41
2021-03-12,1721.59,1728.42,1698.85,1726.41
2021-03-15,1727.74,1734.99,1721.31,1731.84
2021-03-16,1730.57,1741.40,1725.80,1730.94
2021-03-17,1730.61,1751.81,1724.14,1744.44
2021-03-18,1745.09,1755.59,1719.05,1736.41
2021-03-19,1735.90,1746.88,1728.04,1744.74
2021-03-22,1745.74,1747.18,1727.40,1738.69
2021-03-23,1739.05,1742.85,1724.42,1727.11
2021-03-24,1727.80,1738.56,1723.85,1734.19
2021-03-25,1735.65,1745.95,1721.84,1726.82
2021-03-26,1727.30,1737.01,1721.23,1731.97
2021-03-29,1732.15,1733.34,1705.58,1711.99
2021-03-30,1712.55,1714.74,1678.85,1684.80
2021-03-31,1685.59,1715.28,1677.93,1707.01
2021-04-01,1708.09,1730.80,1705.42,1730.18
2021-04-02,1730.47,1732.55,1728.67,1728.84
2021-04-05,1728.74,1733.75,1721.22,1728.44
2021-04-06,1728.49,1745.68,1726.82,1743.57
2021-04-07,1742.96,1744.57,1730.13,1737.28
2021-04-08,1737.84,1759.13,1732.99,1755.94
2021-04-09,1756.54,1757.47,1731.09,1743.10
2021-04-12,1743.80,1745.36,1727.18,1732.51
2021-04-13,1732.59,1749.23,1723.27,1743.83
2021-04-14,1744.30,1749.58,1732.13,1736.00
2021-04-15,1737.10,1769.91,1734.10,1763.21
2021-04-16,1763.84,1784.07,1759.79,1776.31
2021-04-19,1779.50,1790.54,1765.98,1769.31
2021-04-20,1770.30,1780.77,1763.18,1777.25
2021-04-21,1778.64,1797.98,1775.95,1793.46
2021-04-22,1794.15,1798.29,1776.83,1783.94
2021-04-23,1784.33,1796.06,1770.05,1777.18
2021-04-26,1776.34,1783.69,1768.70,1780.19
2021-04-27,1780.42,1785.90,1773.52,1776.69
2021-04-28,1776.80,1782.85,1762.56,1781.32
2021-04-29,1780.90,1790.43,1756.19,1771.24
2021-04-30,1772.90,1773.98,1763.73,1768.59
2021-05-03,1768.49,1798.22,1765.91,1792.36
2021-05-04,1792.29,1799.38,1770.84,1778.48
2021-05-05,1778.91,1788.35,1769.95,1786.44
2021-05-06,1787.09,1818.21,1781.67,1815.18
2021-05-07,1815.48,1843.45,1812.90,1830.48
2021-05-10,1833.24,1845.53,1830.09,1835.44
2021-05-11,1834.58,1842.32,1817.68,1836.94
2021-05-12,1837.40,1843.69,1813.00,1815.44
2021-05-13,1815.90,1828.81,1808.78,1826.57
2021-05-14,1826.49,1845.55,1819.79,1842.19
2021-05-17,1843.84,1868.80,1841.24,1866.13
2021-05-18,1866.59,1875.40,1862.94,1868.22
2021-05-19,1869.59,1890.15,1851.94,1869.57
2021-05-20,1869.74,1884.12,1863.53,1876.69
2021-05-21,1876.84,1889.85,1870.01,1880.30
2021-05-24,1882.34,1887.44,1875.19,1881.07
2021-05-25,1880.69,1900.63,1872.73,1899.26
2021-05-26,1899.49,1913.15,1890.34,1896.44
2021-05-27,1896.49,1903.87,1888.22,1896.08
2021-05-28,1897.05,1905.90,1881.84,1902.64
2021-05-31,1903.69,1911.13,1901.56,1906.36
2021-06-01,1907.53,1916.84,1892.28,1900.19
2021-06-02,1900.05,1909.34,1894.05,1907.94
2021-06-03,1908.09,1909.89,1865.11,1870.57
2021-06-04,1871.32,1896.60,1856.09,1889.97
2021-06-07,1888.49,1900.41,1880.88,1899.00
2021-06-08,1898.99,1903.95,1883.38,1892.82
2021-06-09,1893.49,1899.40,1886.58,1888.30
2021-06-10,1888.57,1900.09,1869.84,1898.14
2021-06-11,1898.42,1903.30,1874.07,1876.64
2021-06-14,1874.59,1878.21,1844.57,1865.99
2021-06-15,1866.26,1869.67,1851.28,1858.69
2021-06-16,1858.96,1862.43,1804.19,1811.95
2021-06-17,1812.18,1825.58,1766.88,1773.31
2021-06-18,1772.73,1797.24,1761.04,1763.34
2021-06-21,1764.44,1786.75,1764.44,1782.95
2021-06-22,1783.23,1790.42,1771.99,1778.51
2021-06-23,1778.80,1795.18,1773.13,1778.73
2021-06-24,1779.01,1788.56,1772.67,1775.18
2021-06-25,1775.46,1790.60,1773.27,1780.34
2021-06-28,1781.24,1785.90,1770.69,1778.18
2021-06-29,1778.44,1779.24,1750.11,1761.09
2021-06-30,1761.35,1774.72,1752.78,1769.80
2021-07-01,1770.06,1783.07,1765.47,1776.60
2021-07-02,1776.83,1795.40,1773.73,1786.79
2021-07-05,1787.69,1795.69,1784.09,1791.61
2021-07-06,1791.88,1815.34,1789.91,1796.69
2021-07-07,1796.96,1810.13,1793.64,1803.41
2021-07-08,1803.67,1818.70,1794.28,1802.56
2021-07-09,1802.89,1812.71,1796.09,1807.98
2021-07-12,1807.94,1811.04,1791.21,1805.88
2021-07-13,1806.17,1817.51,1798.54,1807.44
2021-07-14,1807.72,1830.32,1804.21,1827.06
2021-07-15,1827.35,1833.99,1820.07,1829.19
2021-07-16,1829.45,1832.20,1808.65,1810.89
2021-07-19,1811.65,1817.56,1794.66,1812.34
2021-07-20,1812.61,1825.27,1805.06,1810.03
2021-07-21,1810.32,1814.02,1794.18,1803.31
2021-07-22,1803.58,1808.34,1792.11,1806.69
2021-07-23,1806.95,1810.56,1790.45,1801.34
2021-07-26,1802.65,1811.97,1795.68,1797.27
2021-07-27,1797.53,1805.60,1792.83,1798.73
2021-07-28,1799.00,1809.90,1792.60,1806.88
2021-07-29,1807.15,1833.05,1806.29,1827.95
2021-07-30,1828.21,1831.63,1809.48,1813.58
2021-08-02,1814.34,1819.94,1805.12,1813.39
2021-08-03,1813.64,1815.18,1806.73,1809.94
2021-08-04,1810.60,1832.10,1806.54,1811.41
2021-08-05,1811.69,1815.45,1797.74,1804.01
2021-08-06,1804.28,1804.93,1758.33,1762.69
2021-08-09,1763.34,1764.65,1684.77,1729.46
2021-08-10,1729.74,1738.49,1717.17,1728.71
2021-08-11,1729.01,1754.63,1723.54,1751.56
2021-08-12,1751.66,1758.62,1741.29,1752.44
2021-08-13,1752.72,1780.53,1751.27,1779.15
2021-08-16,1778.44,1789.51,1770.38,1787.24
2021-08-17,1787.51,1795.77,1780.28,1785.96
2021-08-18,1786.21,1794.31,1777.31,1787.59
2021-08-19,1788.05,1792.56,1774.20,1780.18
2021-08-20,1780.44,1788.85,1777.96,1780.87
2021-08-23,1780.55,1806.92,1776.03,1805.20
2021-08-24,1805.61,1810.03,1799.73,1802.61
2021-08-25,1802.86,1803.57,1782.45,1790.68
2021-08-26,1791.09,1798.61,1779.48,1792.16
2021-08-27,1792.60,1819.38,1787.66,1816.67
2021-08-30,1817.55,1823.38,1807.28,1810.17
2021-08-31,1810.26,1819.43,1801.47,1813.43
2021-09-01,1813.57,1820.21,1808.18,1813.66
2021-09-02,1813.92,1817.53,1804.48,1809.40
2021-09-03,1809.98,1834.55,1808.53,1826.19
2021-09-06,1828.66,1830.60,1820.58,1823.10
2021-09-07,1823.27,1827.39,1792.33,1794.13
2021-09-08,1794.41,1802.60,1781.98,1788.93
2021-09-09,1789.19,1801.19,1783.83,1794.69
2021-09-10,1794.61,1804.15,1786.53,1787.34
2021-09-13,1788.55,1798.66,1783.73,1793.49
2021-09-14,1793.77,1808.99,1781.89,1804.27
2021-09-15,1804.53,1807.30,1790.28,1792.59
2021-09-16,1794.34,1796.71,1745.04,1753.39
2021-09-17,1753.67,1768.22,1747.07,1754.16
2021-09-20,1754.30,1767.31,1742.24,1763.88
2021-09-21,1764.19,1782.07,1757.61,1774.25
2021-09-22,1774.51,1787.51,1764.84,1767.91
2021-09-23,1768.40,1776.60,1737.84,1742.57
2021-09-24,1742.82,1758.08,1739.60,1749.86
2021-09-27,1751.24,1761.29,1744.19,1749.85
