# 비트코인 일별 — 업비트 **KRW/BTC**. scripts/crypto_daily.py 가 만든다.
# ⚠⚠ **원화다. 달러가 아니다.** 환율로 곱해도 글로벌 달러 가격과 다르다 —
#   국내 프리미엄이 얹혀 있다. 달러 기준 수준(예: «6만 5,100달러»)을
#   말할 때 이 파일을 쓰지 말 것. 방향과 등락률에만 쓴다.
# ⚠ 창구가 짧을 수 있어 **덮어쓰지 않고 합친다.**
date,open,high,low,close,volume
2022-03-19,50736000,51300000,50615000,51245000,5016.39241849
2022-03-20,51245000,51350000,50001000,50462000,4050.02865173
2022-03-21,50471000,50756000,49832000,50128000,4418.7158295
2022-03-22,50128000,52396000,50013000,51704000,8395.36748077
2022-03-23,51689000,52232000,51118000,52138000,5293.40295388
2022-03-24,52138000,53416000,51800000,52966000,7289.94185362
2022-03-25,52907000,54450000,52700000,53791000,5670.82751458
2022-03-26,53836000,54241000,53402000,53902000,3333.05874444
2022-03-27,53888000,56201000,53674000,55949000,5341.02371604
2022-03-28,55936000,57678000,55827000,56914000,6374.43514602
2022-03-29,56900000,57540000,56390000,56985000,6629.17847063
2022-03-30,56985000,57100000,56015000,56620000,4136.11449268
2022-03-31,56594000,57227000,55230000,55352000,5141.56326564
2022-04-01,55331000,56790000,54246000,56369000,6752.64535556
2022-04-02,56326000,57350000,55831000,56050000,3882.90202767
2022-04-03,56006000,57500000,55830000,56639000,3818.05603689
2022-04-04,56596000,57300000,55510000,57055000,5916.74018564
2022-04-05,57069000,57645000,56070000,56155000,4627.20865106
2022-04-06,56195000,56323000,53034000,53072000,6776.51882585
2022-04-07,53072000,54340000,52754000,53814000,5354.28937148
2022-04-08,53813000,54700000,52798000,52934000,5123.92239629
2022-04-09,52934000,53355000,52754000,53258000,2253.81675285
2022-04-10,53295000,53950000,52462000,52819000,2289.32077614
2022-04-11,52799000,53060000,50010000,50050000,5382.92604992
2022-04-12,50050000,51195000,49608000,50577000,4730.16465608
2022-04-13,50577000,51947000,49936000,51700000,3335.41327752
2022-04-14,51645000,51942000,50000000,50245000,3240.36835635
2022-04-15,50275000,51286000,50079000,50850000,2259.85843932
2022-04-16,50807000,51100000,50251000,50567000,1285.87810755
2022-04-17,50567000,50698000,49851000,49962000,1643.27108853
2022-04-18,49962000,51290000,48626000,50839000,3977.64433157
2022-04-19,50768000,51904000,50550000,51458000,2813.97753901
2022-04-20,51459000,52326000,51015000,51388000,2789.56353665
2022-04-21,51436000,53075000,50250000,50805000,4540.57112095
2022-04-22,50805000,51000000,49526000,49937000,3309.37626968
2022-04-23,49937000,50290000,49466000,49742000,1905.14689765
2022-04-24,49723000,50211000,49300000,49620000,1658.61740843
2022-04-25,49620000,50993000,48600000,50614000,4209.03760158
2022-04-26,50614000,51193000,48300000,48777000,4171.12409784
2022-04-27,48718000,50100000,48568000,49954000,2774.3964679
2022-04-28,49954000,51299000,49666000,50580000,3157.48982507
2022-04-29,50580000,50829000,49412000,49731000,2848.95745884
2022-04-30,49731000,49953000,49243000,49283000,2078.6985343
2022-05-01,49283000,49620000,48500000,49383000,2882.99454014
2022-05-02,49383000,50210000,49110000,49520000,2614.56355974
2022-05-03,49501000,49678000,48638000,48777000,2755.30931499
2022-05-04,48772000,50999000,48722000,50616000,3904.11622031
2022-05-05,50631000,50832000,47048000,47647000,6259.76119967
2022-05-06,47650000,47800000,46210000,47031000,4073.14582751
2022-05-07,47030000,47130000,46054000,46507000,1727.39505839
2022-05-08,46507000,46515000,44624000,44770000,4109.81944036
2022-05-09,44763000,45037000,40719000,41002000,8307.10609305
2022-05-10,41000000,43110000,40150000,41046000,12076.37492996
2022-05-11,41044000,43980000,39088000,40290000,31967.29718725
2022-05-12,40263000,41178000,37000000,39243000,23389.06342749
2022-05-13,39246000,41324000,38777000,39270000,12398.91880053
2022-05-14,39270000,40243000,38400000,39967000,5512.19561961
2022-05-15,39967000,41000000,39270000,40906000,4277.65503384
2022-05-16,40902000,40940000,38620000,39256000,5678.83385342
2022-05-17,39260000,39900000,38416000,39259000,5356.75318186
2022-05-18,39260000,39464000,37001000,37099000,6367.45223
2022-05-19,37100000,39085000,37000000,38780000,6407.34186752
2022-05-20,38781000,39298000,37267000,37762000,5865.61037606
2022-05-21,37798000,38253000,37558000,38037000,2813.64815039
2022-05-22,38037000,39150000,37886000,38933000,3336.52070723
2022-05-23,38933000,39220000,37209000,37436000,4947.2210493
2022-05-24,37436000,38000000,36725000,37827000,3823.78536764
2022-05-25,37827000,38360000,37558000,37935000,3871.09133713
2022-05-26,37937000,38230000,36394000,37662000,5202.30433331
2022-05-27,37662000,37889000,36413000,36837000,4373.88537069
2022-05-28,36862000,37373000,36613000,37034000,1931.8459728
2022-05-29,37033000,37620000,36825000,37380000,1712.65014609
2022-05-30,37415000,39989000,37230000,39550000,5467.46003665
2022-05-31,39527000,40600000,39300000,39923000,6442.97998078
2022-06-01,39927000,40150000,37500000,37880000,6304.81427285
2022-06-02,37880000,38680000,37558000,38392000,2899.34567262
2022-06-03,38393000,38630000,37378000,37851000,3606.94746991
2022-06-04,37852000,38100000,37666000,37916000,1401.3122846
2022-06-05,37916000,38300000,37608000,37972000,1320.2216869
2022-06-06,37974000,39952000,37966000,39532000,4372.22457945
2022-06-07,39532000,39797000,37500000,39398000,7886.33246816
2022-06-08,39366000,39599000,38128000,38581000,5152.82944355
2022-06-09,38581000,38800000,38150000,38256000,2945.15078326
2022-06-10,38265000,38850000,37470000,37611000,4429.21478893
2022-06-11,37613000,37990000,36680000,37058000,4509.66118809
2022-06-12,37061000,37157000,34700000,34718000,6146.33187376
2022-06-13,34718000,35050000,28960000,29372000,21092.06419942
2022-06-14,29373000,30205000,27412000,28829000,19487.81540886
2022-06-15,28828000,29566000,26694000,29253000,20040.69089176
2022-06-16,29235000,29622000,26718000,26898000,10897.12712035
2022-06-17,26900000,27920000,26573000,27010000,8254.74720985
2022-06-18,27010000,27345000,24000000,25093000,17021.37137859
2022-06-19,25096000,26943000,23800000,26642000,15039.09542323
2022-06-20,26666000,27184000,25599000,26643000,12451.16444339
2022-06-21,26643000,27970000,26476000,26967000,10207.59720614
2022-06-22,26967000,27160000,25950000,26193000,7880.69810885
2022-06-23,26180000,27489000,26105000,27419000,11674.89801533
2022-06-24,27419000,27900000,26975000,27597000,13388.9322414
2022-06-25,27592000,27989000,27258000,27832000,6225.32828277
2022-06-26,27837000,28350000,27415000,27460000,5447.10131764
2022-06-27,27475000,27850000,26800000,27039000,5752.80718136
2022-06-28,27033000,27456000,26470000,26547000,5406.3616699
2022-06-29,26553000,26800000,26163000,26548000,9223.20252083
2022-06-30,26572000,26609000,24776000,26003000,11478.34480571
2022-07-01,25999000,27110000,25100000,25556000,10667.06530912
2022-07-02,25576000,25700000,25180000,25463000,3585.12725415
2022-07-03,25465000,25870000,25000000,25422000,4004.47295514
2022-07-04,25454000,26560000,25150000,26399000,6263.45644496
2022-07-05,26399000,27269000,25580000,26548000,8426.86858306
2022-07-06,26523000,27084000,26131000,26954000,5929.70297686
2022-07-07,26953000,28347000,26600000,28115000,8756.63987596
2022-07-08,28129000,29084000,27800000,28241000,10799.53960874
2022-07-09,28241000,28600000,27915000,28200000,4557.63927433
2022-07-10,28199000,28222000,27181000,27317000,5010.69690978
2022-07-11,27317000,27327000,26400000,26460000,5812.7656968
2022-07-12,26474000,26565000,25650000,25723000,5167.36529415
2022-07-13,25723000,26759000,25200000,26611000,8364.96759425
2022-07-14,26604000,27500000,26103000,27135000,6982.83175399
2022-07-15,27140000,27899000,26914000,27518000,6257.93313595
2022-07-16,27496000,28387000,27114000,27857000,5336.1088057
2022-07-17,27856000,28481000,27453000,27505000,6347.36604649
2022-07-18,27505000,29613000,27450000,29322000,13859.74527805
2022-07-19,29322000,31050000,28476000,30660000,14595.94785594
2022-07-20,30646000,31831000,30128000,30505000,12434.44375652
2022-07-21,30500000,30849000,29621000,30415000,10664.60764073
2022-07-22,30415000,31201000,29874000,30080000,7607.90890932
2022-07-23,30077000,30272000,29214000,29722000,5699.5983605
2022-07-24,29704000,30195000,29498000,29818000,5186.69159558
2022-07-25,29818000,29938000,28500000,28555000,8196.41047121
2022-07-26,28555000,28633000,27716000,28401000,6394.87499911
2022-07-27,28401000,30492000,28165000,30202000,8326.59445286
2022-07-28,30200000,31573000,29850000,31217000,10610.58966033
2022-07-29,31217000,31990000,30965000,31404000,9751.91139782
2022-07-30,31402000,32500000,31171000,31281000,7360.05975571
2022-07-31,31270000,31775000,30714000,30751000,7085.40894364
2022-08-01,30750000,31099000,30392000,30851000,6632.83303678
2022-08-02,30851000,31141000,30246000,30754000,7603.47582952
2022-08-03,30754000,31467000,30509000,30708000,6104.35808879
2022-08-04,30708000,30980000,30159000,30315000,5092.11116051
2022-08-05,30318000,30990000,30261000,30767000,5525.87043361
2022-08-06,30767000,30843000,30509000,30534000,2650.63355937
2022-08-07,30534000,30899000,30440000,30685000,2514.51503225
2022-08-08,30695000,31925000,30680000,31459000,5716.18441331
2022-08-09,31435000,31743000,30570000,30997000,5607.51268342
2022-08-10,30997000,32073000,30522000,31583000,8806.55797536
2022-08-11,31583000,32879000,31581000,31770000,9244.45685127
2022-08-12,31770000,32450000,31590000,32368000,8387.04392221
2022-08-13,32368000,32957000,32260000,32562000,4388.33032231
2022-08-14,32562000,33197000,32310000,32544000,6387.19826642
2022-08-15,32544000,33450000,32139000,32445000,6914.8075927
2022-08-16,32435000,32600000,31865000,32082000,4179.74642172
2022-08-17,32082000,32600000,31334000,31547000,5812.24927668
2022-08-18,31547000,31779000,31484000,31720000,2950.43773428
2022-08-19,31720000,31739000,28612000,28678000,11796.61947017
2022-08-20,28678000,29429000,28616000,29340000,5295.31161819
2022-08-21,29350000,29760000,29016000,29459000,3786.40688642
2022-08-22,29458000,29554000,28857000,29260000,4297.80375186
2022-08-23,29261000,29528000,28701000,29307000,3763.61382345
2022-08-24,29287000,29695000,28950000,29104000,3125.56012147
2022-08-25,29103000,29500000,29036000,29300000,3452.12199237
2022-08-26,29299000,29655000,27790000,27969000,7729.24670505
2022-08-27,27954000,28150000,27510000,27739000,3125.25646287
2022-08-28,27739000,27878000,27090000,27099000,2480.82358668
2022-08-29,27098000,28066000,27094000,27792000,3709.53491351
2022-08-30,27792000,28150000,27155000,27314000,4229.54737089
2022-08-31,27314000,27957000,27286000,27530000,3677.29907389
2022-09-01,27521000,27773000,27100000,27636000,3585.51130768
2022-09-02,27636000,28000000,27312000,27571000,3667.65760467
2022-09-03,27562000,27704000,27286000,27447000,1868.62894153
2022-09-04,27440000,27590000,27200000,27528000,1823.70402927
2022-09-05,27529000,27599000,27223000,27309000,3528.46820144
2022-09-06,27309000,27690000,26203000,26361000,8145.67658457
2022-09-07,26361000,27064000,26198000,26810000,5757.55932075
2022-09-08,26811000,27042000,26601000,26887000,4259.43244539
2022-09-09,26887000,29616000,26864000,29350000,9802.80413791
2022-09-10,29344000,29900000,29001000,29727000,5736.67505696
2022-09-11,29727000,30030000,29527000,30028000,3688.60048846
2022-09-12,30028000,30851000,29780000,30656000,7642.56603339
2022-09-13,30684000,31300000,28200000,28371000,15229.11580906
2022-09-14,28371000,28813000,27688000,28344000,8716.78268528
2022-09-15,28352000,28518000,27774000,28024000,6939.77703727
2022-09-16,28029000,28173000,27453000,27915000,5350.8370115
2022-09-17,27916000,28357000,27893000,28174000,3240.10043653
2022-09-18,28174000,28206000,27280000,27490000,4018.15031347
2022-09-19,27490000,27732000,26216000,27566000,9719.59411004
2022-09-20,27566000,27707000,26582000,26757000,5253.12223798
2022-09-21,26757000,27974000,26199000,26538000,9250.11876736
2022-09-22,26523000,27698000,26478000,27572000,5953.98909369
2022-09-23,27571000,27788000,26709000,27594000,7237.64208747
2022-09-24,27591000,27611000,27101000,27270000,2902.69643769
2022-09-25,27270000,27499000,26910000,27051000,2488.11130047
2022-09-26,27051000,27749000,27000000,27597000,4639.44616128
2022-09-27,27604000,29112000,27130000,27501000,11326.09517744
2022-09-28,27495000,28421000,26800000,27952000,7772.21243875
2022-09-29,27952000,28246000,27290000,28033000,6460.93157873
2022-09-30,28020000,28841000,27580000,27924000,6867.90245601
2022-10-01,27924000,28008000,27696000,27868000,2546.82511672
2022-10-02,27868000,27960000,27512000,27691000,3079.76956148
2022-10-03,27672000,28375000,27591000,28299000,3956.10964039
2022-10-04,28280000,29094000,28145000,28980000,5533.81706516
2022-10-05,28952000,29017000,28322000,28721000,5152.71568006
2022-10-06,28720000,28930000,28290000,28418000,4801.18768165
2022-10-07,28418000,28517000,27663000,27805000,5416.37859178
2022-10-08,27810000,27933000,27602000,27743000,2106.94531415
2022-10-09,27743000,27885000,27622000,27679000,1640.58178291
2022-10-10,27679000,27833000,27359000,27401000,4196.41533705
2022-10-11,27397000,27678000,27131000,27339000,3732.94000305
2022-10-12,27339000,27523000,27255000,27460000,2101.42661527
2022-10-13,27460000,28063000,26400000,27810000,8203.95839502
2022-10-14,27808000,28539000,27500000,27660000,5280.08123901
2022-10-15,27656000,27722000,27410000,27524000,1863.65198088
2022-10-16,27548000,27900000,27502000,27655000,1613.23153145
2022-10-17,27655000,28200000,27526000,27993000,3325.59179617
2022-10-18,27995000,28180000,27530000,27812000,3645.54686846
2022-10-19,27824000,27825000,27536000,27657000,3160.61602939
2022-10-20,27639000,27800000,27400000,27505000,2683.2479925
2022-10-21,27505000,27700000,27130000,27580000,2767.62248007
2022-10-22,27600000,27700000,27547000,27620000,2036.10495024
2022-10-23,27620000,28152000,27484000,27981000,2722.16975796
2022-10-24,27981000,28077000,27663000,27803000,3125.3489913
2022-10-25,27803000,28844000,27621000,28494000,4893.20312894
2022-10-26,28494000,29447000,28470000,29079000,5979.87612062
2022-10-27,29116000,29238000,28530000,28590000,5172.49423341
2022-10-28,28590000,29183000,28350000,28958000,3424.86186466
2022-10-29,28932000,29497000,28910000,29091000,6211.37653974
2022-10-30,29091000,29350000,28902000,28957000,3137.06875888
2022-10-31,28957000,29217000,28580000,28778000,3780.01775723
2022-11-01,28778000,28928000,28634000,28749000,2933.71664252
2022-11-02,28753000,29299000,28500000,28632000,7547.86136867
2022-11-03,28632000,28900000,28443000,28693000,6757.69291375
2022-11-04,28685000,29679000,28683000,29388000,7964.11785191
2022-11-05,29388000,29870000,29304000,29756000,5550.07970205
2022-11-06,29756000,29869000,29400000,29473000,3135.46538779
2022-11-07,29470000,29658000,28790000,28945000,5212.34471889
2022-11-08,28945000,29020000,25842000,26650000,21680.49236147
2022-11-09,26652000,26832000,22564000,22919000,22296.85265068
2022-11-10,22924000,25120000,22840000,24779000,20710.2527776
2022-11-11,24779000,24928000,23000000,23656000,12736.12608371
2022-11-12,23657000,23755000,23061000,23380000,4753.99237337
2022-11-13,23380000,23515000,22500000,22510000,7169.9512786
2022-11-14,22511000,23438000,21509000,22701000,13460.02192864
2022-11-15,22706000,23220000,22530000,23003000,6064.33492986
2022-11-16,23003000,23162000,22550000,22954000,4821.31903186
2022-11-17,22954000,23039000,22613000,22982000,3192.69376433
2022-11-18,22982000,23330000,22900000,23061000,3545.61958418
2022-11-19,23062000,23197000,22928000,23081000,2254.61082489
2022-11-20,23082000,23128000,22651000,22788000,4008.06831163
2022-11-21,22763000,22810000,22000000,22220000,5410.35456693
2022-11-22,22220000,22719000,22031000,22584000,4830.10682581
2022-11-23,22599000,23121000,22525000,22985000,4524.89351291
2022-11-24,22985000,23220000,22566000,22738000,4151.70054394
2022-11-25,22735000,22794000,22370000,22676000,3000.13344954
2022-11-26,22677000,22862000,22605000,22660000,2148.77580606
2022-11-27,22646000,22774000,22605000,22646000,1989.05113784
2022-11-28,22661000,22690000,22217000,22339000,3579.0905705
2022-11-29,22329000,22617000,22155000,22417000,2523.90821039
2022-11-30,22417000,23293000,22415000,23192000,4690.57520524
2022-12-01,23209000,23400000,22871000,23002000,3278.51519679
2022-12-02,23008000,23046000,22650000,22877000,2707.54917012
2022-12-03,22877000,22973000,22752000,22830000,1361.73087278
2022-12-04,22821000,23021000,22755000,22906000,1690.07399271
2022-12-05,22918000,23150000,22685000,22725000,3649.93086302
2022-12-06,22729000,22885000,22701000,22821000,2826.97261012
2022-12-07,22837000,22898000,22400000,22544000,3381.14787642
2022-12-08,22544000,23000000,22484000,22918000,2658.30122236
2022-12-09,22918000,23000000,22770000,22849000,2349.72627368
2022-12-10,22845000,22940000,22820000,22831000,1339.76576612
2022-12-11,22824000,22915000,22760000,22775000,1591.84902453
2022-12-12,22784000,22882000,22487000,22824000,2436.29764131
2022-12-13,22824000,23600000,22570000,23161000,5226.52781477
2022-12-14,23182000,23941000,23147000,23235000,4041.5227297
2022-12-15,23255000,23382000,22877000,22942000,2875.73302095
2022-12-16,22952000,23050000,22125000,22249000,4660.97070297
2022-12-17,22249000,22367000,22000000,22230000,2908.95281168
2022-12-18,22230000,22299000,22111000,22210000,1889.62079373
2022-12-19,22214000,22240000,21521000,21654000,3169.23383434
2022-12-20,21654000,22221000,21585000,22011000,3084.65713734
2022-12-21,22017000,22065000,21874000,21943000,2014.94764474
2022-12-22,21943000,21980000,21659000,21891000,2511.79402989
2022-12-23,21891000,22000000,21764000,21872000,2253.90628813
2022-12-24,21884000,21985000,21858000,21951000,1191.82030528
2022-12-25,21951000,21962000,21776000,21848000,2041.54109032
2022-12-26,21854000,21861000,21596000,21702000,2548.57785278
2022-12-27,21711000,21745000,21242000,21321000,2842.5245103
2022-12-28,21324000,21396000,21010000,21061000,3151.28076106
2022-12-29,21061000,21295000,20908000,21201000,2464.45782163
2022-12-30,21201000,21232000,20700000,21070000,2699.07221598
2022-12-31,21086000,21249000,20966000,21079000,2960.90009546
2023-01-01,21079000,21171000,21002000,21123000,1486.46755344
2023-01-02,21128000,21400000,21047000,21215000,2578.84453056
2023-01-03,21209000,21451000,21178000,21351000,2097.6153058
2023-01-04,21351000,21732000,21341000,21588000,2479.24818185
2023-01-05,21589000,21641000,21404000,21575000,3563.01023528
2023-01-06,21575000,21593000,21280000,21517000,3285.37671627
2023-01-07,21517000,21585000,21467000,21539000,1254.83333687
2023-01-08,21539000,21760000,21498000,21704000,1541.66935544
2023-01-09,21704000,21844000,21628000,21655000,3454.03347779
2023-01-10,21655000,21960000,21558000,21916000,2628.4345643
2023-01-11,21916000,22501000,21871000,22485000,3066.63549183
2023-01-12,22475000,23900000,22415000,23552000,7650.90163135
2023-01-13,23546000,24902000,23378000,24802000,6444.40501392
2023-01-14,24802000,26201000,24766000,25881000,14303.12399754
2023-01-15,25873000,25990000,25447000,25836000,4769.18417993
2023-01-16,25857000,26585000,25600000,26368000,5477.23271265
2023-01-17,26327000,26662000,25989000,26255000,3964.85483208
2023-01-18,26255000,26795000,25502000,25718000,8246.64292241
2023-01-19,25701000,26299000,25690000,26205000,3265.22551081
2023-01-20,26208000,28105000,26101000,28026000,6019.1130748
2023-01-21,28025000,29000000,27721000,28333000,7165.77976055
2023-01-22,28333000,28706000,27937000,28390000,4350.78921131
2023-01-23,28400000,28890000,28220000,28609000,4463.87685569
2023-01-24,28600000,28951000,28014000,28351000,6049.39200584
2023-01-25,28363000,29524000,28001000,28736000,6714.84384155
2023-01-26,28736000,29081000,28692000,28930000,4523.70646705
2023-01-27,28930000,29336000,28456000,28950000,4064.65143245
2023-01-28,28950000,29118000,28800000,29063000,2868.91809477
2023-01-29,29064000,29922000,28984000,29670000,4907.89247424
2023-01-30,29657000,29777000,28323000,28706000,6952.22920216
2023-01-31,28724000,29225000,28430000,29064000,4605.2685438
2023-02-01,29052000,29740000,28626000,29620000,5637.91674767
2023-02-02,29599000,30285000,29530000,29600000,6298.03336104
2023-02-03,29601000,29734000,29287000,29432000,4743.68642573
2023-02-04,29432000,29650000,29349000,29420000,2924.16282953
2023-02-05,29398000,29528000,28827000,28990000,4235.89074629
2023-02-06,28990000,29439000,28650000,29222000,12169.80778483
2023-02-07,29225000,29561000,29017000,29452000,16246.13827362
2023-02-08,29452000,29591000,28940000,29303000,9798.40627898
2023-02-09,29303000,29400000,28135000,28193000,12573.15274824
2023-02-10,28193000,28350000,27916000,28120000,5826.76054517
2023-02-11,28145000,28379000,28057000,28377000,4616.92676125
2023-02-12,28360000,28490000,28141000,28263000,3940.50334157
2023-02-13,28264000,28379000,27910000,28309000,5446.98588992
2023-02-14,28334000,28850000,27950000,28798000,8113.17147525
2023-02-15,28782000,31400000,28611000,31186000,12911.88082878
2023-02-16,31183000,32458000,30400000,30451000,12781.37026202
2023-02-17,30466000,32090000,30278000,31641000,9141.33783666
2023-02-18,31641000,32014000,31498000,31789000,5267.64033206
2023-02-19,31789000,32370000,31400000,31435000,8172.91625373
2023-02-20,31434000,32148000,31000000,31883000,8070.98678492
2023-02-21,31883000,32600000,31510000,31736000,9416.92852949
2023-02-22,31751000,31850000,30900000,31619000,7731.25766663
2023-02-23,31638000,31999000,30960000,31398000,6836.96402152
2023-02-24,31400000,31485000,30560000,30877000,6775.08622994
2023-02-25,30868000,31000000,30291000,30959000,4719.68489555
2023-02-26,30959000,31384000,30710000,31279000,3065.82030173
2023-02-27,31279000,31654000,30890000,31255000,4718.97425586
2023-02-28,31255000,31323000,30904000,31024000,3593.40757255
2023-03-01,31024000,31600000,30805000,31106000,4532.68487609
2023-03-02,31106000,31284000,30800000,31109000,4579.43771609
2023-03-03,31109000,31135000,29508000,29709000,7298.81785293
2023-03-04,29710000,29907000,29638000,29838000,2222.29120474
2023-03-05,29837000,30097000,29650000,29982000,2189.45390953
2023-03-06,29982000,30066000,29638000,29769000,2405.78623199
2023-03-07,29769000,29978000,29250000,29579000,7624.3543545
2023-03-08,29579000,29660000,29000000,29023000,5501.29398149
2023-03-09,29018000,29320000,27415000,27604000,9841.87622634
2023-03-10,27604000,27605000,26707000,27343000,9730.63224025
2023-03-11,27341000,28023000,26870000,27737000,6228.73937386
2023-03-12,27722000,29300000,27167000,29199000,6122.0855742
2023-03-13,29190000,32000000,28855000,31676000,13888.83820988
2023-03-14,31676000,34469000,31579000,32490000,17872.07887712
2023-03-15,32491000,33500000,32000000,32511000,11093.60434797
2023-03-16,32505000,33455000,32307000,33335000,6814.43349526
2023-03-17,33309000,36649000,33300000,36207000,15037.60037165
2023-03-18,36207000,36649000,35500000,35767000,9300.23174069
2023-03-19,35760000,37526000,35657000,37233000,7991.51626721
2023-03-20,37228000,37838000,36217000,37295000,10244.52549002
2023-03-21,37294000,37634000,36500000,37221000,8735.63835041
2023-03-22,37202000,38400000,35584000,36372000,10824.6208617
2023-03-23,36372000,37660000,35930000,37274000,7303.53058862
2023-03-24,37268000,37599000,36304000,36749000,6250.39620254
2023-03-25,36750000,36969000,36510000,36750000,2977.38039843
2023-03-26,36750000,37432000,36632000,37160000,3091.03957658
2023-03-27,37156000,37282000,35444000,36110000,6840.88977652
2023-03-28,36124000,36220000,35230000,36026000,5170.6862286
2023-03-29,36020000,37750000,36006000,37401000,6442.79756739
2023-03-30,37402000,38424000,36800000,37157000,7004.13824265
2023-03-31,37157000,37771000,36596000,37540000,5224.71554209
2023-04-01,37540000,37950000,37449000,37585000,2553.96901264
2023-04-02,37596000,37700000,37000000,37301000,6335.80547784
2023-04-03,37296000,37768000,36380000,36814000,6328.52365944
2023-04-04,36814000,37552000,36660000,37205000,3044.12496797
2023-04-05,37207000,37804000,36948000,37139000,4317.38446597
2023-04-06,37139000,37211000,36800000,37058000,2901.91254061
2023-04-07,37058000,37200000,36890000,36993000,1883.06355213
2023-04-08,36993000,37249000,36930000,37087000,2665.35487647
2023-04-09,37064000,37576000,36878000,37313000,3455.5188347
2023-04-10,37331000,39183000,37255000,38985000,6337.9195616
2023-04-11,38981000,40260000,38903000,40004000,7416.17680612
2023-04-12,40005000,40603000,39567000,39699000,10348.3753393
2023-04-13,39694000,40198000,39689000,39911000,5097.56989881
2023-04-14,39912000,40333000,39470000,39804000,5671.32094518
2023-04-15,39804000,39999000,39752000,39800000,1950.65212793
2023-04-16,39800000,39981000,39600000,39607000,2407.42866927
2023-04-17,39612000,39673000,38506000,38700000,5828.32786426
2023-04-18,38700000,39847000,38261000,39630000,4916.78244087
2023-04-19,39637000,39719000,38181000,38300000,5927.96701673
2023-04-20,38300000,38572000,37400000,37672000,5629.28718605
2023-04-21,37672000,37779000,36108000,36337000,6288.57165233
2023-04-22,36337000,37318000,36055000,37182000,3855.16479386
2023-04-23,37182000,37198000,36524000,36802000,2004.24679407
2023-04-24,36802000,37297000,36200000,36750000,3669.09598504
2023-04-25,36750000,38123000,36359000,37877000,4343.96580084
2023-04-26,37877000,39850000,36749000,38017000,18137.7512279
2023-04-27,38020000,39730000,37959000,39258000,16681.36511533
2023-04-28,39271000,39500000,38711000,39083000,10185.1037714
2023-04-29,39083000,39247000,38800000,38965000,5342.03619081
2023-04-30,38980000,39830000,38809000,39149000,3353.25317276
2023-05-01,39149000,39303000,37372000,37769000,5432.84671333
2023-05-02,37768000,38680000,37428000,38405000,4778.57346652
2023-05-03,38406000,39050000,37800000,38703000,5227.00855885
2023-05-04,38733000,39112000,38423000,38580000,4138.78181417
2023-05-05,38599000,39359000,38520000,39053000,5609.30169775
2023-05-06,39077000,39435000,38142000,38677000,4470.64874584
2023-05-07,38679000,38953000,38143000,38143000,2438.6101832
2023-05-08,38152000,38369000,36822000,37255000,5489.80412878
2023-05-09,37260000,37544000,36822000,37150000,3667.37582367
2023-05-10,37150000,37995000,36580000,37071000,4523.82699301
2023-05-11,37072000,37232000,36260000,36411000,3550.11212804
2023-05-12,36413000,36554000,35262000,36341000,5428.50275381
2023-05-13,36341000,36662000,36143000,36374000,1872.55633905
2023-05-14,36382000,36800000,36193000,36415000,1653.92643576
2023-05-15,36420000,37200000,36204000,36632000,2685.97531114
2023-05-16,36642000,36795000,36335000,36427000,2098.07444358
2023-05-17,36419000,36835000,35938000,36700000,3200.32313231
2023-05-18,36706000,36920000,35800000,36240000,3416.2443042
2023-05-19,36240000,36486000,35950000,36156000,2598.90544976
2023-05-20,36156000,36475000,36119000,36385000,1191.1154765
2023-05-21,36404000,36618000,36048000,36051000,1581.17040546
2023-05-22,36057000,36200000,35709000,35947000,2587.47530214
2023-05-23,35947000,36660000,35841000,36381000,2515.81480761
2023-05-24,36382000,36430000,35144000,35452000,4430.41713783
2023-05-25,35465000,35670000,35000000,35547000,3375.44431454
2023-05-26,35550000,36110000,35284000,35771000,2369.73008458
2023-05-27,35786000,35900000,35588000,35824000,1932.92672986
2023-05-28,35824000,37532000,35788000,37350000,3845.65123711
2023-05-29,37360000,37883000,36802000,36992000,3999.19595093
2023-05-30,36992000,37402000,36821000,36914000,3263.79630828
2023-05-31,36923000,37043000,36059000,36391000,3796.69048314
2023-06-01,36391000,36509000,35715000,35823000,5126.64065697
2023-06-02,35823000,36150000,35470000,36089000,6239.69832071
2023-06-03,36089000,36102000,35801000,35888000,3834.4578203
2023-06-04,35888000,36146000,35820000,35865000,3352.62818912
2023-06-05,35894000,35896000,33825000,34298000,12406.14770485
2023-06-06,34299000,35993000,33580000,35852000,10593.36790727
2023-06-07,35855000,35993000,34797000,34952000,8979.08764729
2023-06-08,34953000,35416000,34802000,34996000,4688.82273276
2023-06-09,34996000,35161000,34802000,34865000,3119.92878167
2023-06-10,34865000,34914000,33842000,34372000,5924.21380448
2023-06-11,34370000,34639000,34016000,34345000,1770.81934265
2023-06-12,34345000,34480000,33950000,34059000,3923.34111786
2023-06-13,34059000,34479000,33808000,33913000,4380.67465151
2023-06-14,33913000,34119000,32779000,33007000,4112.37011504
2023-06-15,33007000,33618000,32510000,33449000,3802.01133703
2023-06-16,33449000,34758000,33121000,34501000,3375.29082242
2023-06-17,34515000,35080000,34320000,34780000,2581.12942836
2023-06-18,34780000,34942000,34463000,34466000,1594.8332587
2023-06-19,34466000,35375000,34455000,35092000,2512.46562537
